id_known,id_unknown,is_max,proximity,average_dist_normalized,sorted_rank,num_atoms,cosine,matched,shifted,unshifted,weight,delta,peaks,shifted_annotated_ratio,shifted_annotated_ambiguity,shifted_annotated_entropy
CCMSLIB00010103311,CCMSLIB00010103080,0.0,0.0,0.0,0.0,5,0.0,0,0,0,76.0393,14.01570000000001,8,0.0,-1.0,0.0
CCMSLIB00010124637,CCMSLIB00010104334,0.0,0.9,0.5963061234919697,0.0526315789473684,20,0.9831433744368484,1,1,0,269.081,15.995000000000005,4,1.0,9.0,0.235566071312767
CCMSLIB00010118665,CCMSLIB00010107100,0.0,0.8181818181818182,0.8223540021229857,0.7777777777777778,19,0.73017555114037,4,3,1,255.065,15.995000000000005,19,1.0,11.0,0.2877359665812643
CCMSLIB00010114346,CCMSLIB00010114123,0.0,0.7777777777777778,0.4544322617818183,0.1666666666666666,19,0.9877345283330328,1,1,0,269.088,15.995000000000005,2,1.0,4.0,2.3801526144163705
CCMSLIB00010107546,CCMSLIB00010108376,0.0,0.8666666666666667,0.844839042364137,0.8214285714285714,29,0.9268760905415936,7,4,3,397.212,30.011000000000024,8,1.0,3.75,0.6627966796284538
CCMSLIB00010115558,CCMSLIB00010114965,0.0,0.5,0.2259263263361419,0.3,21,0.8497396034384634,9,7,2,283.096,30.011000000000024,10,1.0,14.0,1.4238232161098916
CCMSLIB00010103931,CCMSLIB00010106272,0.0,0.7857142857142857,0.7701189760318333,0.6818181818181818,23,0.4799137113437053,6,1,5,311.091,26.01600000000002,9,1.0,10.0,0.2778991575053979
CCMSLIB00010103081,CCMSLIB00010103289,0.0,0.0,0.0,0.0,6,0.0,0,0,0,90.055,14.015999999999991,2,0.0,-1.0,0.0
CCMSLIB00010115948,CCMSLIB00010106886,0.1666666666666666,1.0,0.7824790574716147,0.8888888888888888,19,0.975741583030362,3,2,1,292.042,33.96100000000001,6,1.0,2.0,1.039720770839918
CCMSLIB00010126513,CCMSLIB00010103335,0.0,0.8,0.7296477879005883,0.8571428571428571,8,0.531465569595476,4,3,1,120.066,13.978999999999983,7,1.0,2.333333333333333,0.4459172597261162
CCMSLIB00010105890,CCMSLIB00010109329,0.5,1.0,0.8771499802503776,0.95,21,0.8058866311519567,2,1,1,290.175,15.995000000000005,2,1.0,1.0,0.0
CCMSLIB00010111345,CCMSLIB00010121348,0.0,0.9166666666666666,0.836575109077837,0.8636363636363636,23,0.8838783326335999,4,1,3,334.077,14.01600000000002,4,1.0,9.0,1.8519813998866488
CCMSLIB00010126696,CCMSLIB00010126904,0.0,0.0,0.0,0.0,6,0.0,0,0,0,90.055,14.015999999999991,2,0.0,-1.0,0.0
CCMSLIB00010125722,CCMSLIB00010116110,0.0,0.6666666666666666,0.6405515822677033,0.3888888888888889,19,0.4687194488863336,4,2,2,255.065,15.995000000000005,15,1.0,14.5,0.2095880296710262
CCMSLIB00010124226,CCMSLIB00010109035,0.0,0.375,0.2301695792914961,0.0476190476190476,22,0.9795210834686734,7,5,2,299.114,42.047000000000025,27,1.0,8.6,0.5913707278035814
CCMSLIB00010126672,CCMSLIB00010121014,0.25,1.0,0.6249622035928211,0.5714285714285714,8,0.8429869443767444,1,1,0,118.086,14.016000000000004,3,1.0,2.0,0.2310490601866484
CCMSLIB00010126672,CCMSLIB00010109673,0.25,1.0,0.6249622035928211,0.5714285714285714,8,0.8943530032167385,1,1,0,118.086,14.016000000000004,3,1.0,2.0,0.2310490601866484
CCMSLIB00010119662,CCMSLIB00010118441,0.1111111111111111,1.0,0.7025839570255396,0.8,26,0.9993134216606888,3,2,1,368.118,14.014999999999986,4,1.0,1.0,0.0
CCMSLIB00010121090,CCMSLIB00010120965,1.0,1.0,0.679536513239564,1.0,18,0.4013020511367834,10,2,8,247.108,106.04199999999996,21,1.0,6.5,0.1230716347729944
CCMSLIB00010105327,CCMSLIB00010106080,0.0,0.7272727272727273,0.7368158819774108,0.6363636363636364,23,0.0963634860870002,7,1,6,315.232,58.005,10,1.0,3.0,0.1447444384511141
CCMSLIB00010118665,CCMSLIB00010117871,0.0,0.7272727272727273,0.7396438075830438,0.5,19,0.9142012166419008,14,11,3,255.065,15.995000000000005,19,0.6363636363636364,10.857142857142858,0.785111354738934
CCMSLIB00010114776,CCMSLIB00010103547,0.0,0.75,0.4134966142933535,0.238095238095238,22,0.506658663108929,3,3,0,294.149,30.00999999999999,13,1.0,25.666666666666668,0.4417399514089781
CCMSLIB00010118870,CCMSLIB00010119794,0.0,0.6666666666666666,0.7995932416489626,0.7894736842105263,20,0.3978733335973608,8,5,3,271.06,30.011000000000024,13,1.0,12.8,1.493425885565213
CCMSLIB00010104397,CCMSLIB00010125112,0.0,0.0,0.0,0.0,21,0.0,0,0,0,283.096,15.995000000000005,2,0.0,-1.0,0.0
CCMSLIB00010108837,CCMSLIB00010114275,0.0,0.625,0.2648037095841259,0.0,18,1.0,1,0,1,252.109,125.89699999999996,1,0.0,-1.0,0.0
CCMSLIB00010117672,CCMSLIB00010117647,0.0,0.0,0.0,0.0,20,0.0,0,0,0,275.091,12.0,3,0.0,-1.0,0.0
CCMSLIB00010103688,CCMSLIB00010103902,0.0,0.8,0.419988380194014,0.1666666666666666,19,0.7779721958310168,1,1,0,253.086,15.995000000000005,2,1.0,10.0,0.4741223204602184
CCMSLIB00010107280,CCMSLIB00010111244,0.125,1.0,0.8288014514568982,0.7916666666666666,25,0.9953265580915116,3,2,1,354.102,77.91000000000003,3,1.0,1.0,0.0
CCMSLIB00010116298,CCMSLIB00010115704,0.0,0.0,0.0,0.0,18,0.0,0,0,0,239.07,14.01600000000002,5,0.0,-1.0,0.0
CCMSLIB00010120941,CCMSLIB00010123067,0.0,0.9,0.7700170619862581,0.9,21,0.9545275023557624,18,13,5,287.055,15.995000000000005,20,0.9230769230769232,14.333333333333334,1.835371037361733
CCMSLIB00010115746,CCMSLIB00010115518,0.0,0.5,0.4152458565214433,0.4705882352941176,18,0.9303581812528772,7,2,5,237.091,33.96100000000001,9,1.0,3.0,1.1399577950854294
CCMSLIB00010119932,CCMSLIB00010103339,0.0,0.7142857142857143,0.5674266144095685,0.0,12,0.937523396947605,2,1,1,166.086,42.011,5,1.0,4.0,0.2942487759035178
CCMSLIB00010109479,CCMSLIB00010106681,0.0,0.4,0.288201471082458,0.75,9,0.8546360087824337,2,0,2,132.102,42.00999999999999,2,0.0,-1.0,0.0
CCMSLIB00010110275,CCMSLIB00010109304,0.0,0.0,0.0,0.0,16,0.998431574570831,1,1,0,224.092,30.00999999999999,7,0.0,-1.0,0.0
CCMSLIB00010116989,CCMSLIB00010117647,0.1666666666666666,1.0,0.7380794476754768,0.7222222222222222,19,0.9979014298998764,9,5,4,257.081,30.00999999999999,14,1.0,3.6,1.6576855505921178
CCMSLIB00010118892,CCMSLIB00010118968,0.0,0.6666666666666666,0.5440350007036457,0.1666666666666666,25,0.5867079373042968,39,2,37,347.222,100.05200000000002,72,0.0,-1.0,0.0
CCMSLIB00010105424,CCMSLIB00010108890,0.0,0.0,0.0,0.0,19,0.0,0,0,0,255.065,15.995000000000005,0,0.0,-1.0,-1.0
CCMSLIB00010121509,CCMSLIB00010113206,0.0,0.5714285714285714,0.5533921175041844,0.4545454545454545,12,0.994222718866778,4,4,0,166.086,17.990999999999985,6,1.0,1.75,0.2452073132529315
CCMSLIB00010120543,CCMSLIB00010107620,0.2,1.0,0.8535896960485733,0.9230769230769232,14,0.9225458253420578,1,0,1,214.027,56.06200000000001,5,0.0,-1.0,0.0
CCMSLIB00010115270,CCMSLIB00010117212,0.0,0.6666666666666666,0.6434390247062702,0.4117647058823529,18,0.8346576758131298,5,2,3,239.07,15.995000000000005,7,0.5,2.0,0.1980420515885557
CCMSLIB00010126525,CCMSLIB00010126718,0.0,0.5,0.4658674855304622,0.5714285714285714,8,0.9517501110168032,1,1,0,116.071,15.995000000000005,1,1.0,4.0,0.8630462173553427
CCMSLIB00010115993,CCMSLIB00010115703,0.0,0.0,0.0,0.0,17,0.0,0,0,0,223.075,30.011000000000024,7,0.0,-1.0,0.0
CCMSLIB00010116297,CCMSLIB00010115704,0.0,0.0,0.0,0.0,18,0.0,0,0,0,239.07,14.01600000000002,5,0.0,-1.0,0.0
CCMSLIB00010117370,CCMSLIB00010110001,0.1428571428571428,1.0,0.8049906626102029,0.7,21,0.0862466750431917,1,0,1,287.055,30.010999999999967,14,0.0,-1.0,0.0
CCMSLIB00010123525,CCMSLIB00010105472,0.5,1.0,0.54104255061508,0.9090909090909092,12,0.9753950405080384,1,0,1,161.107,14.015999999999991,3,0.0,-1.0,0.0
CCMSLIB00010116248,CCMSLIB00010107709,0.0,0.9090909090909092,0.5469286537460614,0.1578947368421052,20,0.533826173729274,1,1,0,269.081,15.995000000000005,6,1.0,9.0,0.1570440475418446
CCMSLIB00010113055,CCMSLIB00010112548,0.0,0.9333333333333332,0.7089894496469906,0.9230769230769232,27,0.999563719695782,6,0,6,364.166,33.96100000000001,6,0.0,-1.0,0.0
CCMSLIB00010103375,CCMSLIB00010102042,0.1,1.0,0.4172601035519835,0.1818181818181818,12,0.584821989801771,1,1,0,161.107,43.99000000000001,1,1.0,2.0,0.6931471805599453
CCMSLIB00010122675,CCMSLIB00010121266,0.0,0.5,0.7103818027360951,0.8,11,0.4960743137946149,3,3,0,153.055,30.00999999999999,7,1.0,9.666666666666666,0.8949757359437782
CCMSLIB00010103740,CCMSLIB00010114857,0.0,0.8181818181818182,0.8142826835295488,0.8095238095238095,22,0.7831231729458052,12,9,3,299.091,14.01600000000002,12,1.0,12.22222222222222,3.036691585087461
CCMSLIB00010115375,CCMSLIB00010104399,0.0,0.7692307692307693,0.6995341996679301,0.52,26,0.0917190217885606,4,0,4,358.201,12.0,35,0.0,-1.0,0.0
CCMSLIB00010105708,CCMSLIB00010119054,0.0,0.9090909090909092,0.6865200743375712,0.6111111111111112,19,0.7377327154296053,5,5,0,273.031,33.96100000000001,6,0.8,4.25,0.4643990816199051
CCMSLIB00010111734,CCMSLIB00010119552,0.0,0.9,0.5967677847037417,0.7619047619047619,22,0.3947389087991384,2,2,0,303.05,15.995000000000005,2,1.0,58.0,3.121707565666874
CCMSLIB00010123004,CCMSLIB00010122722,0.5,1.0,0.8186823705368748,1.0,13,0.9998095058135952,1,0,1,176.071,14.015000000000017,2,0.0,-1.0,0.0
CCMSLIB00010104370,CCMSLIB00010119186,0.0,0.9,0.6621428523664992,0.0555555555555555,19,0.5722442055023007,1,1,0,253.086,15.995000000000005,1,1.0,10.0,0.9482446409204368
CCMSLIB00010109604,CCMSLIB00010110919,0.0,0.8,0.6527934369328762,0.6470588235294118,35,0.9389949103076866,2,1,1,498.168,14.014999999999986,5,1.0,8.0,1.5232423386173393
CCMSLIB00010121090,CCMSLIB00010111963,1.0,1.0,0.6699499630754958,1.0,18,0.5983067458337784,13,2,11,247.108,122.03699999999998,21,1.0,6.5,0.1230716347729944
CCMSLIB00010108349,CCMSLIB00010122409,0.0,0.75,0.7248582554281697,0.7272727272727273,12,0.8976280647018464,3,3,0,165.055,15.995000000000005,3,1.0,3.6666666666666665,1.027863027951416
CCMSLIB00010117313,CCMSLIB00010113786,0.0,0.0,0.0,0.0,20,0.0,0,0,0,269.081,30.00999999999999,12,0.0,-1.0,0.0
CCMSLIB00010115881,CCMSLIB00010117174,0.0,0.7777777777777778,0.6238747377878457,0.4705882352941176,18,0.8072449038039184,6,2,4,239.07,15.995000000000005,11,1.0,3.5,0.9557620429288772
CCMSLIB00010103375,CCMSLIB00010121888,0.1,1.0,0.4172601035519835,0.1818181818181818,12,0.6358313408293849,1,1,0,161.107,43.99000000000001,1,1.0,2.0,0.6931471805599453
CCMSLIB00010110563,CCMSLIB00010111734,0.0,0.0,0.0,0.0,21,0.0,0,0,0,287.055,15.995000000000005,0,0.0,-1.0,-1.0
