id_bigger,id_smaller,num_modif_sites,weight_bigger,weight_smaller,difference,adduct,weight_threshold,difference_threshold_rate
CCMSLIB00000848370,CCMSLIB00000853275,1,397.16,381.165,15.995000000000005,M-H2O+H,2000,0.5
CCMSLIB00000851407,CCMSLIB00000853559,1,455.152,439.157,15.995000000000005,M+Na,2000,0.5
CCMSLIB00000847934,CCMSLIB00000849080,1,764.406,722.395,42.01099999999997,M+H,2000,0.5
CCMSLIB00005722406,CCMSLIB00005722359,1,698.396,656.385,42.01099999999997,[M+NH4]+,2000,0.5
CCMSLIB00005722450,CCMSLIB00005722797,1,817.419,803.403,14.015999999999963,[M+Na]+,2000,0.5
CCMSLIB00000848581,CCMSLIB00000848068,1,724.412,654.37,70.04200000000003,M+NH4,2000,0.5
CCMSLIB00000846120,CCMSLIB00000848834,1,391.19,323.128,68.06200000000001,M+H,2000,0.5
CCMSLIB00000847297,CCMSLIB00000847642,1,357.227,343.211,14.015999999999963,M+H,2000,0.5
CCMSLIB00000847624,CCMSLIB00000848654,1,387.157,353.196,33.960999999999956,M+H,2000,0.5
CCMSLIB00000848270,CCMSLIB00000847774,1,772.266,628.224,144.04199999999992,M+NH4,2000,0.5
CCMSLIB00000848806,CCMSLIB00000847486,1,361.092,331.081,30.010999999999967,M+H,2000,0.5
CCMSLIB00000846005,CCMSLIB00000848129,1,287.091,259.096,27.995000000000005,M+H,2000,0.5
CCMSLIB00000847850,CCMSLIB00000845664,1,496.218,480.223,15.995000000000005,M+NH4,2000,0.5
CCMSLIB00005721549,CCMSLIB00005722860,1,391.19,323.128,68.06200000000001,[M+H]+,2000,0.5
CCMSLIB00000850105,CCMSLIB00000855688,1,291.157,275.162,15.995000000000005,M+Na,2000,0.5
CCMSLIB00000855727,CCMSLIB00000853365,1,755.312,739.317,15.995000000000005,M+Na,2000,0.5
CCMSLIB00005722445,CCMSLIB00005722360,1,777.426,621.347,156.07900000000006,[M-H2O+H]+,2000,0.5
CCMSLIB00000845489,CCMSLIB00000846091,1,253.107,223.096,30.010999999999996,M+H,2000,0.5
CCMSLIB00000848331,CCMSLIB00000847788,1,285.075,271.06,14.014999999999986,M+H,2000,0.5
CCMSLIB00000848604,CCMSLIB00000846887,1,177.054,163.039,14.015000000000015,M+H,2000,0.5
CCMSLIB00005721191,CCMSLIB00005721253,1,248.15,232.154,15.99600000000001,[M+NH4]+,2000,0.5
CCMSLIB00000845650,CCMSLIB00000846167,1,579.171,565.155,14.016000000000076,M+H,2000,0.5
CCMSLIB00000848378,CCMSLIB00000848300,1,271.06,255.065,15.995000000000005,M+H,2000,0.5
CCMSLIB00000846135,CCMSLIB00000845594,1,287.091,273.075,14.01600000000002,M+H,2000,0.5
CCMSLIB00000848609,CCMSLIB00000845708,1,509.126,479.116,30.00999999999999,M+Na,2000,0.5
CCMSLIB00000852159,CCMSLIB00000849811,1,442.244,358.186,84.05800000000005,M+NH4,2000,0.5
CCMSLIB00000851040,CCMSLIB00000854339,1,1121.57,1063.57,58.0,M+H,2000,0.5
CCMSLIB00000850844,CCMSLIB00000850839,1,558.27,516.259,42.01099999999997,M+H,2000,0.5
CCMSLIB00000849336,CCMSLIB00000851734,1,545.163,515.152,30.010999999999967,M+Na,2000,0.5
CCMSLIB00000847734,CCMSLIB00000848634,1,369.118,355.102,14.01600000000002,M+H,2000,0.5
CCMSLIB00000854337,CCMSLIB00000852236,1,607.163,591.168,15.995000000000005,M+Na,2000,0.5
CCMSLIB00005722780,CCMSLIB00005722362,1,791.38,677.313,114.06700000000001,[M+K]+,2000,0.5
CCMSLIB00005722840,CCMSLIB00005722784,1,396.191,282.122,114.06899999999996,[M+Ca]2+,2000,0.5
CCMSLIB00000846721,CCMSLIB00000847956,1,245.117,231.101,14.015999999999991,M+H,2000,0.5
CCMSLIB00000845128,CCMSLIB00000848010,1,383.053,349.092,33.96100000000001,M+H,2000,0.5
CCMSLIB00000853561,CCMSLIB00000852620,1,597.181,451.123,146.05800000000005,M+H,2000,0.5
CCMSLIB00000848164,CCMSLIB00000848059,1,355.102,339.107,15.994999999999948,M+H,2000,0.5
CCMSLIB00000846689,CCMSLIB00000850475,1,433.11,309.094,124.01600000000002,M+Na,2000,0.5
CCMSLIB00000846043,CCMSLIB00000848249,1,551.103,465.102,86.00099999999998,M+H,2000,0.5
CCMSLIB00000855190,CCMSLIB00000853770,1,537.197,407.155,130.04200000000003,M+H,2000,0.5
CCMSLIB00005722789,CCMSLIB00005722524,1,507.28,493.264,14.015999999999963,[M-H2O+H]+,2000,0.5
CCMSLIB00000847915,CCMSLIB00000853330,1,657.156,451.135,206.02099999999996,M+H,2000,0.5
CCMSLIB00000853252,CCMSLIB00000853244,1,315.195,301.216,13.978999999999985,M+H,2000,0.5
CCMSLIB00000846122,CCMSLIB00000845779,1,423.193,407.198,15.995000000000005,M+H,2000,0.5
CCMSLIB00000847481,CCMSLIB00000848380,1,361.092,303.086,58.00599999999997,M+H,2000,0.5
CCMSLIB00000845616,CCMSLIB00000848355,1,757.218,611.16,146.058,M+H,2000,0.5
CCMSLIB00000847202,CCMSLIB00000847722,1,248.149,232.155,15.994,M+NH4,2000,0.5
CCMSLIB00000845884,CCMSLIB00000848255,1,1008.63,684.432,324.198,M+NH4,2000,0.5
CCMSLIB00000847004,CCMSLIB00000848653,1,435.092,303.05,132.04199999999997,M+H,2000,0.5
CCMSLIB00005722372,CCMSLIB00005722355,1,645.348,603.338,42.00999999999999,[M-2H2O+H]+,2000,0.5
CCMSLIB00000848418,CCMSLIB00000848244,1,889.5,875.484,14.015999999999963,M+H,2000,0.5
CCMSLIB00000847478,CCMSLIB00000845108,1,314.248,286.216,28.031999999999982,M+H,2000,0.5
CCMSLIB00000847192,CCMSLIB00000847318,1,413.289,397.295,15.993999999999971,M+H,2000,0.5
CCMSLIB00000852234,CCMSLIB00000851008,1,569.186,423.15,146.03600000000006,M+H,2000,0.5
CCMSLIB00000851369,CCMSLIB00000847914,1,480.208,466.192,14.01600000000002,M+NH4,2000,0.5
CCMSLIB00000855904,CCMSLIB00000854218,1,398.181,281.138,117.043,M+H,2000,0.5
CCMSLIB00000848766,CCMSLIB00000845821,1,713.228,581.186,132.04199999999992,M+H,2000,0.5
CCMSLIB00000852686,CCMSLIB00000852687,1,311.103,295.108,15.995000000000005,M+H,2000,0.5
CCMSLIB00000846458,CCMSLIB00000847866,1,223.06,193.049,30.010999999999996,M+H,2000,0.5
CCMSLIB00000848494,CCMSLIB00000846023,1,404.171,362.16,42.01099999999997,M+NH4,2000,0.5
CCMSLIB00000851335,CCMSLIB00000849826,1,783.292,523.202,260.09000000000003,M+H,2000,0.5
CCMSLIB00000854371,CCMSLIB00000852919,1,521.127,505.132,15.994999999999948,M+Na,2000,0.5
CCMSLIB00005722079,CCMSLIB00005722628,1,429.167,413.173,15.993999999999971,[M+Na]+,2000,0.5
CCMSLIB00000847818,CCMSLIB00000855681,1,876.459,860.464,15.99499999999989,M+NH4,2000,0.5
CCMSLIB00000848992,CCMSLIB00000847921,1,363.107,349.092,14.015000000000043,M+H,2000,0.5
CCMSLIB00000854987,CCMSLIB00000851901,1,333.206,235.169,98.037,M+H,2000,0.5
CCMSLIB00000848934,CCMSLIB00000845038,1,345.133,329.138,15.995000000000005,M+H,2000,0.5
CCMSLIB00000845060,CCMSLIB00000848655,1,595.165,433.113,162.05199999999996,M+H,2000,0.5
CCMSLIB00000848164,CCMSLIB00000849955,1,355.102,339.107,15.994999999999948,M+H,2000,0.5
CCMSLIB00000848565,CCMSLIB00000848547,1,359.148,259.096,100.05200000000002,M-H2O+H,2000,0.5
CCMSLIB00000853671,CCMSLIB00000849957,1,391.1,361.089,30.011000000000024,M+Na,2000,0.5
CCMSLIB00000848592,CCMSLIB00000845594,1,287.091,273.075,14.01600000000002,M+H,2000,0.5
CCMSLIB00000855267,CCMSLIB00000852230,1,289.143,273.148,15.994999999999948,M-H2O+H,2000,0.5
CCMSLIB00000846642,CCMSLIB00000846995,1,795.437,765.426,30.010999999999967,M+H,2000,0.5
CCMSLIB00000847757,CCMSLIB00000848751,1,611.16,449.108,162.05199999999996,M+H,2000,0.5
CCMSLIB00000849448,CCMSLIB00000849451,1,315.195,299.2,15.995000000000005,M-H2O+H,2000,0.5
CCMSLIB00000848668,CCMSLIB00000848355,1,757.218,611.16,146.058,M+H,2000,0.5
CCMSLIB00000847261,CCMSLIB00000847820,1,315.159,247.096,68.06299999999999,M+H,2000,0.5
CCMSLIB00000848930,CCMSLIB00000847842,1,581.15,449.108,132.04199999999997,M+H,2000,0.5
CCMSLIB00000849394,CCMSLIB00000849388,1,461.134,419.123,42.011000000000024,M+Na,2000,0.5
CCMSLIB00000851766,CCMSLIB00000855009,1,408.238,392.243,15.995000000000005,M+H,2000,0.5
CCMSLIB00005722775,CCMSLIB00005722360,1,735.417,621.347,114.07000000000005,[M-H2O+H]+,2000,0.5
CCMSLIB00000846479,CCMSLIB00000848433,1,323.076,309.06,14.01600000000002,M+H,2000,0.5
CCMSLIB00000848865,CCMSLIB00000845722,1,580.203,418.15,162.053,M+NH4,2000,0.5
CCMSLIB00000853453,CCMSLIB00000855396,1,341.1,327.084,14.01600000000002,M+Na,2000,0.5
CCMSLIB00000848269,CCMSLIB00000847773,1,755.239,611.197,144.04200000000003,M+H,2000,0.5
CCMSLIB00000848355,CCMSLIB00000846155,1,611.16,595.165,15.995000000000005,M+H,2000,0.5
CCMSLIB00000845265,CCMSLIB00000853275,1,397.16,381.165,15.995000000000005,M-H2O+H,2000,0.5
CCMSLIB00000852392,CCMSLIB00000845408,1,626.376,612.36,14.015999999999963,M+H,2000,0.5
CCMSLIB00000846977,CCMSLIB00000847843,1,525.29,511.275,14.014999999999986,M+H,2000,0.5
CCMSLIB00000848639,CCMSLIB00000848133,1,477.102,461.108,15.993999999999971,M+H,2000,0.5
CCMSLIB00000852957,CCMSLIB00000853517,1,475.233,459.238,15.995000000000005,M+H,2000,0.5
CCMSLIB00000845079,CCMSLIB00000847078,1,422.218,392.207,30.011000000000024,M+NH4,2000,0.5
CCMSLIB00000847155,CCMSLIB00000845134,1,435.128,421.149,13.978999999999985,M+H,2000,0.5
CCMSLIB00000845996,CCMSLIB00000848546,1,359.149,277.107,82.04199999999997,M+H,2000,0.5
CCMSLIB00000854668,CCMSLIB00000849198,1,271.094,255.099,15.995000000000005,M+Na,2000,0.5
CCMSLIB00000850819,CCMSLIB00000852258,1,333.206,317.211,15.995000000000005,M+H,2000,0.5
CCMSLIB00000845901,CCMSLIB00000853807,1,1103.56,795.453,308.10699999999997,M+H,2000,0.5
CCMSLIB00000848276,CCMSLIB00000845128,1,417.014,383.053,33.96100000000001,M+H,2000,0.5
CCMSLIB00000847349,CCMSLIB00000846031,1,656.255,642.239,14.015999999999963,M+NH4,2000,0.5
CCMSLIB00005721320,CCMSLIB00005722797,1,817.419,803.403,14.015999999999963,[M+Na]+,2000,0.5
CCMSLIB00000845389,CCMSLIB00000845051,1,325.143,257.081,68.06199999999995,M+H,2000,0.5
CCMSLIB00005721170,CCMSLIB00005721422,1,351.255,295.192,56.06299999999999,[M+H]+,2000,0.5
CCMSLIB00005722701,CCMSLIB00005722783,1,561.212,545.217,15.995000000000005,[M-H2O+H]+,2000,0.5
CCMSLIB00000847399,CCMSLIB00000847619,1,804.292,774.282,30.00999999999999,M+NH4,2000,0.5
CCMSLIB00000845973,CCMSLIB00000846659,1,494.239,332.186,162.053,M+NH4,2000,0.5
CCMSLIB00000847534,CCMSLIB00000845349,1,423.18,303.159,120.02100000000002,M+H,2000,0.5
CCMSLIB00005721217,CCMSLIB00005721391,1,381.207,313.143,68.06400000000002,[M+H]+,2000,0.5
CCMSLIB00005722375,CCMSLIB00005722358,1,700.342,658.331,42.01099999999997,[2M+Ca]2+,2000,0.5
CCMSLIB00000855389,CCMSLIB00000855855,1,373.199,315.193,58.00600000000003,M+Na,2000,0.5
CCMSLIB00000848525,CCMSLIB00000847757,1,627.155,611.16,15.995000000000005,M+H,2000,0.5
CCMSLIB00000855989,CCMSLIB00000856005,1,533.238,491.228,42.01000000000005,M+H,2000,0.5
CCMSLIB00000850953,CCMSLIB00000850844,1,616.275,558.27,58.004999999999995,M+H,2000,0.5
CCMSLIB00005721400,CCMSLIB00005721972,1,377.162,361.165,15.996999999999957,[M+H]+,2000,0.5
CCMSLIB00000846752,CCMSLIB00000847906,1,723.452,559.383,164.06899999999996,M-H2O+H,2000,0.5
CCMSLIB00000848643,CCMSLIB00000847785,1,317.102,217.049,100.05299999999997,M+H,2000,0.5
CCMSLIB00005722440,CCMSLIB00005722830,1,795.437,765.426,30.010999999999967,[M+H]+,2000,0.5
CCMSLIB00000848977,CCMSLIB00000848562,1,353.174,285.112,68.06199999999995,M+H,2000,0.5
CCMSLIB00000846753,CCMSLIB00000847526,1,758.49,572.364,186.12599999999998,M+NH4,2000,0.5
CCMSLIB00000848375,CCMSLIB00000847032,1,651.155,463.087,188.06799999999998,M+H,2000,0.5
CCMSLIB00000848668,CCMSLIB00000846710,1,757.218,741.223,15.995000000000005,M+H,2000,0.5
CCMSLIB00000847752,CCMSLIB00000845063,1,465.102,319.045,146.05699999999996,M+H,2000,0.5
CCMSLIB00000850461,CCMSLIB00000855458,1,305.247,291.268,13.979000000000042,M+H,2000,0.5
CCMSLIB00005721883,CCMSLIB00005722034,1,357.228,343.211,14.016999999999996,[M+H]+,2000,0.5
CCMSLIB00000850482,CCMSLIB00000853382,1,473.253,391.212,82.041,M+H,2000,0.5
CCMSLIB00005721207,CCMSLIB00005721776,1,1321.34,1033.26,288.0799999999999,[2M+H]+,2000,0.5
CCMSLIB00000855559,CCMSLIB00000853515,1,591.168,445.132,146.036,M+Na,2000,0.5
CCMSLIB00000853557,CCMSLIB00000854907,1,434.202,302.16,132.04199999999997,M+NH4,2000,0.5
CCMSLIB00000854509,CCMSLIB00000853478,1,485.127,469.132,15.995000000000005,M+Na,2000,0.5
CCMSLIB00005722779,CCMSLIB00005722361,1,396.191,339.156,57.03499999999997,[M+Ca]2+,2000,0.5
CCMSLIB00000849011,CCMSLIB00000847779,1,285.075,255.065,30.00999999999999,M+H,2000,0.5
CCMSLIB00000848126,CCMSLIB00000845425,1,611.16,595.165,15.995000000000005,M+H,2000,0.5
CCMSLIB00000846117,CCMSLIB00000848129,1,287.091,259.096,27.995000000000005,M+H,2000,0.5
CCMSLIB00000847458,CCMSLIB00000849054,1,350.269,322.238,28.031000000000006,M+NH4,2000,0.5
CCMSLIB00000854919,CCMSLIB00000854909,1,439.157,307.115,132.04199999999997,M+Na,2000,0.5
CCMSLIB00000845662,CCMSLIB00000846667,1,411.201,397.185,14.01600000000002,M+H,2000,0.5
CCMSLIB00000848143,CCMSLIB00000845303,1,617.113,465.102,152.01100000000008,M+H,2000,0.5
CCMSLIB00005722445,CCMSLIB00005722792,1,777.426,763.411,14.0150000000001,[M-H2O+H]+,2000,0.5
CCMSLIB00000847981,CCMSLIB00000845700,1,427.138,413.123,14.014999999999986,M+H,2000,0.5
CCMSLIB00000846193,CCMSLIB00000847924,1,584.249,420.202,164.04700000000003,M+NH4,2000,0.5
CCMSLIB00000848454,CCMSLIB00000847788,1,301.07,271.06,30.00999999999999,M+H,2000,0.5
CCMSLIB00000852320,CCMSLIB00000854413,1,533.163,427.121,106.04200000000003,M+Na,2000,0.5
CCMSLIB00005721885,CCMSLIB00005721491,1,339.218,325.202,14.01600000000002,[M-H2O+H]+,2000,0.5
CCMSLIB00000847773,CCMSLIB00000845821,1,611.197,581.186,30.010999999999967,M+H,2000,0.5
CCMSLIB00000848681,CCMSLIB00000851759,1,519.189,476.183,43.00599999999997,M+H,2000,0.5
CCMSLIB00000845194,CCMSLIB00000848179,1,303.107,231.122,71.98500000000001,M+H,2000,0.5
CCMSLIB00000848995,CCMSLIB00000848873,1,395.278,367.247,28.031000000000006,M-H2O+H,2000,0.5
CCMSLIB00000845782,CCMSLIB00000848083,1,424.225,390.264,33.96100000000001,M+NH4,2000,0.5
CCMSLIB00000847898,CCMSLIB00000848133,1,477.102,461.108,15.993999999999971,M+H,2000,0.5
CCMSLIB00000846567,CCMSLIB00000846978,1,812.464,542.317,270.14700000000005,M+NH4,2000,0.5
CCMSLIB00000854329,CCMSLIB00000848918,1,359.185,329.174,30.011000000000024,M+H,2000,0.5
CCMSLIB00005721885,CCMSLIB00005722038,1,339.218,325.201,14.016999999999996,[M-H2O+H]+,2000,0.5
CCMSLIB00000847397,CCMSLIB00000847618,1,787.265,757.255,30.00999999999999,M+H,2000,0.5
CCMSLIB00000846809,CCMSLIB00000845060,1,741.223,595.165,146.058,M+H,2000,0.5
CCMSLIB00000849642,CCMSLIB00000851901,1,335.168,235.169,99.999,M+H,2000,0.5
CCMSLIB00005722788,CCMSLIB00005722519,1,525.29,511.275,14.014999999999986,[M+H]+,2000,0.5
CCMSLIB00000848434,CCMSLIB00000847947,1,291.049,247.059,43.98999999999998,M-H2O+H,2000,0.5
CCMSLIB00000853679,CCMSLIB00000852140,1,770.287,740.276,30.01100000000008,M+NH4,2000,0.5
CCMSLIB00000848643,CCMSLIB00000847638,1,317.102,247.06,70.04199999999997,M+H,2000,0.5
CCMSLIB00000854957,CCMSLIB00000850402,1,480.148,455.152,24.996000000000038,M+Na,2000,0.5
CCMSLIB00000849933,CCMSLIB00000854301,1,531.186,391.139,140.04700000000003,M+H,2000,0.5
CCMSLIB00000852148,CCMSLIB00000848381,1,425.144,311.112,114.03199999999998,M+H,2000,0.5
CCMSLIB00000852258,CCMSLIB00000854367,1,317.211,303.232,13.978999999999985,M+H,2000,0.5
CCMSLIB00000847474,CCMSLIB00000847371,1,259.096,229.086,30.00999999999999,M+H,2000,0.5
CCMSLIB00000848402,CCMSLIB00000847261,1,357.169,315.159,42.00999999999999,M+H,2000,0.5
CCMSLIB00000855989,CCMSLIB00000850695,1,533.238,475.233,58.00500000000005,M+H,2000,0.5
CCMSLIB00000854591,CCMSLIB00000854509,1,515.137,485.127,30.009999999999934,M+Na,2000,0.5
CCMSLIB00000850926,CCMSLIB00000849694,1,733.341,717.346,15.995000000000005,M+Na,2000,0.5
CCMSLIB00000847511,CCMSLIB00000848165,1,534.161,372.129,162.03199999999993,M+NH4,2000,0.5
CCMSLIB00000849028,CCMSLIB00000853819,1,523.217,507.222,15.995000000000005,M-H2O+H,2000,0.5
CCMSLIB00000849556,CCMSLIB00000845020,1,492.208,476.213,15.995000000000005,M+NH4,2000,0.5
CCMSLIB00000845056,CCMSLIB00000846413,1,449.108,419.097,30.011000000000024,M+H,2000,0.5
CCMSLIB00005722444,CCMSLIB00005722828,1,417.195,402.19,15.004999999999995,[M+Ca]2+,2000,0.5
CCMSLIB00000848712,CCMSLIB00000848353,1,467.118,451.123,15.995000000000005,M+H,2000,0.5
CCMSLIB00005722627,CCMSLIB00005722858,1,429.147,361.084,68.06299999999999,[M+K]+,2000,0.5
CCMSLIB00000847010,CCMSLIB00000845425,1,741.202,595.165,146.03700000000003,M+H,2000,0.5
CCMSLIB00000849568,CCMSLIB00000845495,1,286.201,270.207,15.994000000000028,M+NH4,2000,0.5
CCMSLIB00000855876,CCMSLIB00000848935,1,383.11,367.115,15.995000000000005,M+Na,2000,0.5
CCMSLIB00005721278,CCMSLIB00005721754,1,436.232,422.215,14.017000000000053,[M+NH4]+,2000,0.5
CCMSLIB00000845197,CCMSLIB00000847820,1,329.138,247.096,82.04199999999997,M+H,2000,0.5
CCMSLIB00005722317,CCMSLIB00005723119,1,383.243,369.227,14.01600000000002,[M-H2O+H]+,2000,0.5
CCMSLIB00000846922,CCMSLIB00000852343,1,779.363,695.27,84.09300000000007,M+H,2000,0.5
CCMSLIB00000847164,CCMSLIB00000846155,1,625.176,595.165,30.01100000000008,M+H,2000,0.5
CCMSLIB00000849763,CCMSLIB00000851552,1,391.212,361.201,30.010999999999967,M+H,2000,0.5
CCMSLIB00005722369,CCMSLIB00005722356,1,703.349,661.341,42.00800000000004,[M+Na]+,2000,0.5
CCMSLIB00000851599,CCMSLIB00000852429,1,484.181,442.171,42.00999999999999,M+NH4,2000,0.5
CCMSLIB00000853342,CCMSLIB00000850524,1,831.292,669.239,162.053,M+H,2000,0.5
CCMSLIB00000847704,CCMSLIB00000845924,1,330.133,314.138,15.995000000000005,M+H,2000,0.5
CCMSLIB00000847395,CCMSLIB00000848404,1,563.176,431.133,132.04300000000006,M+H,2000,0.5
CCMSLIB00000852128,CCMSLIB00000856134,1,1087.53,1071.53,16.0,M+Na,2000,0.5
CCMSLIB00000847365,CCMSLIB00000848900,1,379.248,321.242,58.00599999999997,M+H,2000,0.5
CCMSLIB00000852290,CCMSLIB00000853430,1,451.161,435.166,15.995000000000005,M+H,2000,0.5
CCMSLIB00000854917,CCMSLIB00000854907,1,434.202,302.16,132.04199999999997,M+NH4,2000,0.5
CCMSLIB00000853874,CCMSLIB00000851210,1,403.284,289.253,114.031,M+H,2000,0.5
CCMSLIB00000846161,CCMSLIB00000846158,1,517.134,355.102,162.03200000000004,M+H,2000,0.5
CCMSLIB00000851629,CCMSLIB00000851261,1,416.279,402.263,14.01600000000002,M-H2O+H,2000,0.5
CCMSLIB00000849333,CCMSLIB00000851731,1,540.208,510.197,30.010999999999967,M+NH4,2000,0.5
CCMSLIB00000853796,CCMSLIB00000853230,1,741.346,699.335,42.01099999999997,M+Na,2000,0.5
CCMSLIB00000845863,CCMSLIB00000848170,1,1050.38,862.313,188.06700000000012,M+NH4,2000,0.5
CCMSLIB00000848486,CCMSLIB00000845303,1,479.118,465.102,14.01600000000002,M+H,2000,0.5
CCMSLIB00000853726,CCMSLIB00000849466,1,389.217,373.222,15.995000000000005,M+H,2000,0.5
CCMSLIB00005722361,CCMSLIB00005722784,1,339.156,282.122,57.03399999999999,[M+Ca]2+,2000,0.5
CCMSLIB00000848080,CCMSLIB00000848931,1,347.112,333.097,14.015000000000043,M+H,2000,0.5
CCMSLIB00000845960,CCMSLIB00000848355,1,743.203,611.16,132.043,M+H,2000,0.5
CCMSLIB00005722454,CCMSLIB00005722828,1,417.195,402.19,15.004999999999995,[M+Ca]2+,2000,0.5
CCMSLIB00000846075,CCMSLIB00000848653,1,317.065,303.05,14.014999999999986,M+H,2000,0.5
CCMSLIB00000853936,CCMSLIB00000851545,1,567.28,481.28,86.0,M+H,2000,0.5
CCMSLIB00000848357,CCMSLIB00000845616,1,771.234,757.218,14.016000000000076,M+H,2000,0.5
CCMSLIB00000854943,CCMSLIB00000853453,1,375.061,341.1,33.960999999999956,M+Na,2000,0.5
CCMSLIB00000850039,CCMSLIB00000854028,1,427.121,411.126,15.995000000000005,M+Na,2000,0.5
CCMSLIB00000846441,CCMSLIB00000845783,1,599.197,467.155,132.04200000000003,M+H,2000,0.5
CCMSLIB00000853673,CCMSLIB00000853902,1,727.317,595.275,132.04200000000003,M+H,2000,0.5
CCMSLIB00005722533,CCMSLIB00005722467,1,566.239,524.228,42.01100000000008,[M-H2O+H]+,2000,0.5
CCMSLIB00005723180,CCMSLIB00005721472,1,631.368,575.306,56.06200000000001,[M-H2O+H]+,2000,0.5
CCMSLIB00000848603,CCMSLIB00000850074,1,584.198,568.202,15.995999999999981,M+NH4,2000,0.5
CCMSLIB00000848777,CCMSLIB00000846413,1,565.155,419.097,146.058,M+H,2000,0.5
CCMSLIB00000846968,CCMSLIB00000846413,1,565.155,419.097,146.058,M+H,2000,0.5
CCMSLIB00000846831,CCMSLIB00000848027,1,385.128,355.117,30.010999999999967,M+H,2000,0.5
CCMSLIB00000845664,CCMSLIB00000847712,1,480.223,348.181,132.04200000000003,M+NH4,2000,0.5
CCMSLIB00000847772,CCMSLIB00000847613,1,463.123,449.108,14.014999999999986,M+H,2000,0.5
CCMSLIB00000845828,CCMSLIB00000846155,1,741.223,595.165,146.058,M+H,2000,0.5
CCMSLIB00000849014,CCMSLIB00000846428,1,317.065,287.055,30.00999999999999,M+H,2000,0.5
CCMSLIB00000853750,CCMSLIB00000849918,1,541.192,527.176,14.015999999999963,M+H,2000,0.5
CCMSLIB00000849045,CCMSLIB00000848223,1,628.224,614.208,14.016000000000076,M+NH4,2000,0.5
CCMSLIB00005722903,CCMSLIB00005722677,1,444.202,404.171,40.031000000000006,[M+NH4]+,2000,0.5
CCMSLIB00000851632,CCMSLIB00000851264,1,456.272,442.256,14.01600000000002,M+Na,2000,0.5
CCMSLIB00000850956,CCMSLIB00000850847,1,638.257,580.252,58.004999999999995,M+Na,2000,0.5
CCMSLIB00005721906,CCMSLIB00005722786,1,833.391,563.246,270.145,[M+K]+,2000,0.5
CCMSLIB00000850923,CCMSLIB00000852659,1,805.398,789.403,15.995000000000005,M+Na,2000,0.5
CCMSLIB00005721910,CCMSLIB00005722355,1,759.415,603.338,156.077,[M-2H2O+H]+,2000,0.5
CCMSLIB00005723051,CCMSLIB00005723137,1,419.207,405.191,14.01600000000002,[M+H]+,2000,0.5
CCMSLIB00000855844,CCMSLIB00000852577,1,976.524,698.424,278.1,M+Na,2000,0.5
CCMSLIB00000846205,CCMSLIB00000854329,1,373.201,359.185,14.01600000000002,M+H,2000,0.5
CCMSLIB00000853677,CCMSLIB00000853072,1,749.299,617.257,132.04200000000003,M+Na,2000,0.5
CCMSLIB00000846459,CCMSLIB00000845659,1,240.087,226.071,14.015999999999991,M+NH4,2000,0.5
CCMSLIB00000848914,CCMSLIB00000849072,1,710.06,680.05,30.00999999999999,M+NH4,2000,0.5
CCMSLIB00000850464,CCMSLIB00000855460,1,287.236,273.257,13.978999999999985,M-H2O+H,2000,0.5
CCMSLIB00000855690,CCMSLIB00000853372,1,699.359,537.306,162.053,M+H,2000,0.5
CCMSLIB00000847767,CCMSLIB00000847866,1,261.112,193.049,68.06300000000002,M+H,2000,0.5
CCMSLIB00005722442,CCMSLIB00005722777,1,759.416,717.408,42.00800000000004,[M-2H2O+H]+,2000,0.5
CCMSLIB00000851419,CCMSLIB00000849619,1,358.113,344.098,14.014999999999986,M+H,2000,0.5
CCMSLIB00000847080,CCMSLIB00000849000,1,420.202,404.207,15.995000000000005,M+NH4,2000,0.5
CCMSLIB00000854665,CCMSLIB00000849195,1,249.112,233.117,15.995000000000005,M+H,2000,0.5
CCMSLIB00000849523,CCMSLIB00000850987,1,575.249,561.233,14.016000000000076,M+H,2000,0.5
CCMSLIB00000847848,CCMSLIB00000847599,1,401.196,389.196,12.0,M+H,2000,0.5
CCMSLIB00000847509,CCMSLIB00000848164,1,517.134,355.102,162.03200000000004,M+H,2000,0.5
CCMSLIB00000848562,CCMSLIB00000845418,1,285.112,273.112,12.0,M+H,2000,0.5
CCMSLIB00005721583,CCMSLIB00005721253,1,248.149,232.154,15.995000000000005,[M+NH4]+,2000,0.5
CCMSLIB00000854308,CCMSLIB00000855173,1,425.142,293.1,132.04199999999997,M+Na,2000,0.5
CCMSLIB00000851290,CCMSLIB00000856119,1,567.186,463.159,104.02700000000004,M-H2O+H,2000,0.5
CCMSLIB00000848320,CCMSLIB00000845072,1,361.083,327.122,33.96100000000001,M+H,2000,0.5
CCMSLIB00000846031,CCMSLIB00000848885,1,642.239,496.182,146.05700000000002,M+NH4,2000,0.5
CCMSLIB00000850015,CCMSLIB00000850789,1,957.505,943.526,13.979000000000042,M+H,2000,0.5
CCMSLIB00000847353,CCMSLIB00000850110,1,1061.59,767.493,294.09699999999987,M-H2O+H,2000,0.5
CCMSLIB00000849381,CCMSLIB00000856050,1,1287.6,979.487,308.11299999999994,M+Na,2000,0.5
CCMSLIB00000849931,CCMSLIB00000854909,1,451.157,307.115,144.04199999999997,M+Na,2000,0.5
CCMSLIB00000850724,CCMSLIB00000850702,1,687.371,673.392,13.978999999999928,M+Na,2000,0.5
