id_bigger,id_smaller,num_modif_sites,weight_bigger,weight_smaller,difference,adduct,weight_threshold,difference_threshold_rate
CCMSLIB00000085939,CCMSLIB00000085225,1,336.164,268.103,68.06099999999998,M+H,2000,0.5
CCMSLIB00000085983,CCMSLIB00000086191,1,461.153,445.165,15.988,M+H,2000,0.5
CCMSLIB00000085178,CCMSLIB00000085562,1,386.185,372.175,14.009999999999991,M+H,2000,0.5
CCMSLIB00000085210,CCMSLIB00000085737,1,453.208,435.222,17.986000000000047,M+H,2000,0.5
CCMSLIB00000085662,CCMSLIB00000085626,1,454.055,396.049,58.00600000000003,M+H,2000,0.5
CCMSLIB00000085178,CCMSLIB00000084979,1,386.185,268.103,118.082,M+H,2000,0.5
CCMSLIB00000085665,CCMSLIB00000086028,1,325.196,295.185,30.011000000000024,M+H,2000,0.5
CCMSLIB00000085256,CCMSLIB00000084942,1,369.171,289.217,79.95400000000001,M+H,2000,0.5
CCMSLIB00000085437,CCMSLIB00000085960,1,417.23,375.213,42.016999999999996,M+H,2000,0.5
CCMSLIB00000085697,CCMSLIB00000085054,1,489.327,363.215,126.11200000000002,M+H,2000,0.5
CCMSLIB00000085325,CCMSLIB00000086102,1,396.167,396.181,0.014000000000010004,M+H,2000,0.5
CCMSLIB00000085131,CCMSLIB00000085412,1,344.138,268.105,76.03299999999996,M+H,2000,0.5
CCMSLIB00000085114,CCMSLIB00000084845,1,331.229,315.236,15.992999999999995,M+H,2000,0.5
CCMSLIB00000085939,CCMSLIB00000085412,1,336.164,268.105,68.05899999999997,M+H,2000,0.5
CCMSLIB00000086012,CCMSLIB00000086061,1,309.126,295.113,14.012999999999977,M+H,2000,0.5
CCMSLIB00000084940,CCMSLIB00000085871,1,544.184,528.192,15.991999999999962,M+H,2000,0.5
CCMSLIB00000085697,CCMSLIB00000084950,1,489.327,405.228,84.09899999999999,M+H,2000,0.5
CCMSLIB00000084820,CCMSLIB00000085898,1,360.219,318.17,42.04899999999998,M+H,2000,0.5
CCMSLIB00000085329,CCMSLIB00000084784,1,405.22,347.224,57.99600000000004,M+H,2000,0.5
CCMSLIB00000085497,CCMSLIB00000085724,1,391.254,375.257,15.997000000000014,M+H,2000,0.5
CCMSLIB00000085652,CCMSLIB00000086106,1,275.135,241.175,33.95999999999998,M+H,2000,0.5
CCMSLIB00000085319,CCMSLIB00000085881,1,331.221,315.234,15.987000000000023,M+H,2000,0.5
CCMSLIB00000085940,CCMSLIB00000085637,1,276.174,262.164,14.009999999999991,M+H,2000,0.5
CCMSLIB00000086042,CCMSLIB00000084942,1,369.179,289.217,79.96199999999999,M+H,2000,0.5
CCMSLIB00000085049,CCMSLIB00000086178,1,333.241,319.266,13.974999999999966,M+H,2000,0.5
CCMSLIB00000085054,CCMSLIB00000085060,1,363.215,347.22,15.994999999999948,M+H,2000,0.5
CCMSLIB00000085183,CCMSLIB00000085898,1,360.217,318.17,42.04699999999997,M+H,2000,0.5
CCMSLIB00000085431,CCMSLIB00000085776,1,435.221,393.211,42.00999999999999,M+H,2000,0.5
CCMSLIB00000085666,CCMSLIB00000086029,1,163.102,148.097,15.004999999999995,M+2H,2000,0.5
CCMSLIB00000085673,CCMSLIB00000086028,1,325.195,295.185,30.00999999999999,M+H,2000,0.5
CCMSLIB00000084950,CCMSLIB00000085054,1,405.228,363.215,42.013000000000034,M+H,2000,0.5
CCMSLIB00000085223,CCMSLIB00000085779,1,306.089,256.136,49.952999999999975,M+H,2000,0.5
CCMSLIB00000085231,CCMSLIB00000085116,1,495.255,411.2,84.055,M+H,2000,0.5
CCMSLIB00000086008,CCMSLIB00000085862,1,325.195,295.183,30.012,M+H,2000,0.5
CCMSLIB00000084952,CCMSLIB00000085605,1,268.192,212.132,56.06,M+H,2000,0.5
CCMSLIB00000085210,CCMSLIB00000086094,1,453.208,435.226,17.982000000000028,M+H,2000,0.5
CCMSLIB00000085529,CCMSLIB00000085414,1,397.247,385.24,12.007000000000005,M+H,2000,0.5
CCMSLIB00000085485,CCMSLIB00000085060,1,361.207,347.22,13.986999999999966,M+H,2000,0.5
CCMSLIB00000085212,CCMSLIB00000085054,1,463.231,363.215,100.01600000000002,M+H,2000,0.5
CCMSLIB00000085329,CCMSLIB00000085976,1,405.22,363.214,42.00600000000003,M+H,2000,0.5
CCMSLIB00000085453,CCMSLIB00000086106,1,319.085,241.175,77.90999999999997,M+H,2000,0.5
CCMSLIB00000085495,CCMSLIB00000085862,1,325.197,295.183,30.01400000000001,M+H,2000,0.5
CCMSLIB00000085335,CCMSLIB00000085225,1,336.162,268.103,68.05899999999997,M+H,2000,0.5
CCMSLIB00000085054,CCMSLIB00000084981,1,363.215,347.221,15.993999999999971,M+H,2000,0.5
CCMSLIB00000085998,CCMSLIB00000084994,1,309.22,237.16,72.06000000000003,M+H,2000,0.5
CCMSLIB00000086051,CCMSLIB00000084979,1,302.071,268.103,33.96800000000002,M+H,2000,0.5
CCMSLIB00000085096,CCMSLIB00000086099,1,296.167,268.139,28.027999999999963,M+H,2000,0.5
CCMSLIB00000086014,CCMSLIB00000085112,1,330.13,290.096,40.03399999999999,M+H,2000,0.5
CCMSLIB00000085212,CCMSLIB00000084950,1,463.231,405.228,58.002999999999986,M+H,2000,0.5
CCMSLIB00000085856,CCMSLIB00000085263,1,447.279,347.218,100.06099999999998,M+H,2000,0.5
CCMSLIB00000084803,CCMSLIB00000085725,1,229.1,159.093,70.007,M+H,2000,0.5
CCMSLIB00000085028,CCMSLIB00000085725,1,173.107,159.093,14.01400000000001,M+H,2000,0.5
CCMSLIB00000085038,CCMSLIB00000085881,1,373.237,315.234,58.00300000000004,M+H,2000,0.5
CCMSLIB00000085320,CCMSLIB00000085822,1,270.181,256.173,14.007999999999981,M+H,2000,0.5
CCMSLIB00000085643,CCMSLIB00000085412,1,359.151,268.105,91.04599999999999,M+H,2000,0.5
CCMSLIB00000085867,CCMSLIB00000084979,1,386.186,268.103,118.08299999999997,M+H,2000,0.5
CCMSLIB00000085867,CCMSLIB00000085562,1,386.186,372.175,14.010999999999967,M+H,2000,0.5
CCMSLIB00000086002,CCMSLIB00000086028,1,325.193,295.185,30.00799999999998,M+H,2000,0.5
CCMSLIB00000085223,CCMSLIB00000085018,1,306.089,256.133,49.95600000000002,M+H,2000,0.5
CCMSLIB00000084833,CCMSLIB00000084826,1,387.257,345.246,42.011000000000024,M+H,2000,0.5
CCMSLIB00000085275,CCMSLIB00000085276,1,237.132,195.085,42.047,M+H,2000,0.5
CCMSLIB00000085793,CCMSLIB00000085225,1,387.181,268.103,119.07799999999997,M+H,2000,0.5
CCMSLIB00000085048,CCMSLIB00000084910,1,354.244,312.2,42.04400000000004,M+H,2000,0.5
CCMSLIB00000085097,CCMSLIB00000085239,1,313.218,299.199,14.019000000000005,M+H,2000,0.5
CCMSLIB00000086116,CCMSLIB00000084826,1,387.261,345.246,42.01500000000004,M+H,2000,0.5
CCMSLIB00000085011,CCMSLIB00000085361,1,304.191,290.17,14.020999999999958,M+H,2000,0.5
CCMSLIB00000085431,CCMSLIB00000086103,1,435.221,421.21,14.011000000000024,M+H,2000,0.5
CCMSLIB00000085263,CCMSLIB00000085319,1,347.218,331.221,15.997000000000014,M+H,2000,0.5
CCMSLIB00000085793,CCMSLIB00000085412,1,387.181,268.105,119.07599999999996,M+H,2000,0.5
CCMSLIB00000085856,CCMSLIB00000085054,1,447.279,363.215,84.06400000000002,M+H,2000,0.5
CCMSLIB00000085876,CCMSLIB00000086149,1,285.05,271.035,14.014999999999986,M+H,2000,0.5
CCMSLIB00000084736,CCMSLIB00000085239,1,313.218,299.199,14.019000000000005,M+H,2000,0.5
CCMSLIB00000084940,CCMSLIB00000085858,1,544.184,528.192,15.991999999999962,M+H,2000,0.5
CCMSLIB00000085190,CCMSLIB00000085225,1,286.094,268.103,17.990999999999985,M+H,2000,0.5
CCMSLIB00000085292,CCMSLIB00000084853,1,249.12,233.131,15.989000000000004,M+H,2000,0.5
CCMSLIB00000085403,CCMSLIB00000085184,1,315.166,267.188,47.97800000000001,M+H,2000,0.5
CCMSLIB00000086104,CCMSLIB00000086106,1,319.086,241.175,77.911,M+H,2000,0.5
CCMSLIB00000085697,CCMSLIB00000084784,1,489.327,347.224,142.103,M+H,2000,0.5
CCMSLIB00000085562,CCMSLIB00000084979,1,372.175,268.103,104.072,M+H,2000,0.5
CCMSLIB00000085557,CCMSLIB00000084979,1,348.137,268.103,80.03399999999999,M+H,2000,0.5
CCMSLIB00000085197,CCMSLIB00000085862,1,325.191,295.183,30.00799999999998,M+H,2000,0.5
CCMSLIB00000085006,CCMSLIB00000085541,1,654.229,576.33,77.899,M+H,2000,0.5
CCMSLIB00000085190,CCMSLIB00000085412,1,286.094,268.105,17.988999999999976,M+H,2000,0.5
CCMSLIB00000085431,CCMSLIB00000085865,1,435.221,393.211,42.00999999999999,M+H,2000,0.5
CCMSLIB00000085500,CCMSLIB00000085881,1,331.233,315.234,15.999000000000024,M+H,2000,0.5
CCMSLIB00000085096,CCMSLIB00000085588,1,296.167,268.138,28.028999999999996,M+H,2000,0.5
CCMSLIB00000085789,CCMSLIB00000085239,1,341.215,299.199,42.01599999999996,M+H,2000,0.5
CCMSLIB00000085856,CCMSLIB00000085040,1,447.279,433.258,14.021000000000015,M+H,2000,0.5
CCMSLIB00000085791,CCMSLIB00000085538,1,382.128,368.121,14.007000000000005,M+H,2000,0.5
CCMSLIB00000085335,CCMSLIB00000084979,1,336.162,268.103,68.05899999999997,M+H,2000,0.5
CCMSLIB00000085645,CCMSLIB00000085801,1,211.171,197.154,14.016999999999996,M+H,2000,0.5
CCMSLIB00000084984,CCMSLIB00000084756,1,235.108,205.099,30.009000000000015,M+H,2000,0.5
CCMSLIB00000084970,CCMSLIB00000085538,1,382.13,368.121,14.009000000000015,M+H,2000,0.5
CCMSLIB00000085276,CCMSLIB00000084951,1,195.085,181.072,14.013000000000005,M+H,2000,0.5
CCMSLIB00000085697,CCMSLIB00000085976,1,489.327,363.214,126.113,M+H,2000,0.5
CCMSLIB00000085149,CCMSLIB00000086028,1,325.194,295.185,30.009000000000015,M+H,2000,0.5
CCMSLIB00000085040,CCMSLIB00000085263,1,433.258,347.218,86.03999999999996,M+H,2000,0.5
CCMSLIB00000085196,CCMSLIB00000086029,1,163.099,148.097,15.001999999999981,M+2H,2000,0.5
CCMSLIB00000084950,CCMSLIB00000084784,1,405.228,347.224,58.00400000000002,M+H,2000,0.5
CCMSLIB00000085793,CCMSLIB00000085562,1,387.181,372.175,15.005999999999972,M+H,2000,0.5
CCMSLIB00000085114,CCMSLIB00000085881,1,331.229,315.234,15.995000000000005,M+H,2000,0.5
CCMSLIB00000085647,CCMSLIB00000085764,1,285.148,200.054,85.09400000000002,M+H,2000,0.5
CCMSLIB00000086018,CCMSLIB00000085043,1,304.191,290.175,14.015999999999963,M+H,2000,0.5
CCMSLIB00000085983,CCMSLIB00000085443,1,461.153,445.164,15.989000000000033,M+H,2000,0.5
CCMSLIB00000086121,CCMSLIB00000085603,1,292.116,278.1,14.015999999999963,M+H,2000,0.5
CCMSLIB00000084784,CCMSLIB00000085319,1,347.224,331.221,16.002999999999986,M+H,2000,0.5
CCMSLIB00000085953,CCMSLIB00000086099,1,282.147,268.139,14.007999999999981,M+H,2000,0.5
CCMSLIB00000085976,CCMSLIB00000084981,1,363.214,347.221,15.992999999999995,M+H,2000,0.5
CCMSLIB00000085643,CCMSLIB00000085225,1,359.151,268.103,91.048,M+H,2000,0.5
CCMSLIB00000085446,CCMSLIB00000085988,1,374.08,270.151,103.92899999999997,M+H,2000,0.5
CCMSLIB00000085426,CCMSLIB00000085818,1,399.115,357.069,42.04599999999999,M+H,2000,0.5
CCMSLIB00000085117,CCMSLIB00000085184,1,281.204,267.188,14.01600000000002,M+H,2000,0.5
CCMSLIB00000085491,CCMSLIB00000085319,1,345.249,331.221,14.02800000000002,M+H,2000,0.5
CCMSLIB00000084859,CCMSLIB00000084818,1,320.106,230.058,90.048,M+H,2000,0.5
CCMSLIB00000085976,CCMSLIB00000084784,1,363.214,347.224,15.990000000000009,M+H,2000,0.5
CCMSLIB00000085040,CCMSLIB00000085054,1,433.258,363.215,70.043,M+H,2000,0.5
CCMSLIB00000084950,CCMSLIB00000085976,1,405.228,363.214,42.01400000000001,M+H,2000,0.5
CCMSLIB00000085310,CCMSLIB00000085812,1,452.155,438.191,13.963999999999999,M+H,2000,0.5
CCMSLIB00000085131,CCMSLIB00000084979,1,344.138,268.103,76.03499999999997,M+H,2000,0.5
CCMSLIB00000084764,CCMSLIB00000085304,1,413.211,406.213,6.9979999999999905,M+2H,2000,0.5
CCMSLIB00000085939,CCMSLIB00000084979,1,336.164,268.103,68.06099999999998,M+H,2000,0.5
CCMSLIB00000085241,CCMSLIB00000085681,1,297.086,283.074,14.012,M+H,2000,0.5
CCMSLIB00000084738,CCMSLIB00000085282,1,255.11,181.069,74.04100000000003,M+H,2000,0.5
CCMSLIB00000084745,CCMSLIB00000085506,1,278.189,236.179,42.01000000000002,M+H,2000,0.5
CCMSLIB00000085263,CCMSLIB00000085114,1,347.218,331.229,15.989000000000033,M+H,2000,0.5
CCMSLIB00000086162,CCMSLIB00000084782,1,289.232,247.183,42.049000000000035,M+H,2000,0.5
CCMSLIB00000085212,CCMSLIB00000085976,1,463.231,363.214,100.017,M+H,2000,0.5
CCMSLIB00000085327,CCMSLIB00000084872,1,308.218,294.21,14.008000000000038,M+H,2000,0.5
CCMSLIB00000085474,CCMSLIB00000085988,1,296.169,270.151,26.017999999999972,M+H,2000,0.5
CCMSLIB00000085137,CCMSLIB00000085412,1,286.096,268.105,17.990999999999985,M+H,2000,0.5
CCMSLIB00000085116,CCMSLIB00000085865,1,411.2,393.211,17.988999999999976,M+H,2000,0.5
CCMSLIB00000084976,CCMSLIB00000084988,1,285.076,271.06,14.01600000000002,M+H,2000,0.5
CCMSLIB00000085915,CCMSLIB00000085276,1,219.088,195.085,24.002999999999986,M+H,2000,0.5
CCMSLIB00000085906,CCMSLIB00000085335,1,370.129,336.162,33.96700000000004,M+H,2000,0.5
CCMSLIB00000084825,CCMSLIB00000085506,1,300.151,236.179,63.97200000000001,M+H,2000,0.5
CCMSLIB00000085210,CCMSLIB00000084903,1,453.208,435.222,17.986000000000047,M+H,2000,0.5
CCMSLIB00000085806,CCMSLIB00000085049,1,391.253,333.241,58.012,M+H,2000,0.5
CCMSLIB00000085148,CCMSLIB00000086029,1,163.101,148.097,15.00399999999999,M+2H,2000,0.5
CCMSLIB00000086008,CCMSLIB00000086028,1,325.195,295.185,30.00999999999999,M+H,2000,0.5
CCMSLIB00000085985,CCMSLIB00000085054,1,405.225,363.215,42.01000000000005,M+H,2000,0.5
CCMSLIB00000085953,CCMSLIB00000085588,1,282.147,268.138,14.009000000000015,M+H,2000,0.5
CCMSLIB00000085923,CCMSLIB00000085342,1,188.143,174.125,14.018,M+H,2000,0.5
CCMSLIB00000085120,CCMSLIB00000084845,1,429.304,315.236,114.06799999999998,M+H,2000,0.5
CCMSLIB00000085462,CCMSLIB00000085999,1,285.189,271.171,14.018000000000029,M+H,2000,0.5
CCMSLIB00000084977,CCMSLIB00000085175,1,256.17,256.171,0.0009999999999763531,M+H,2000,0.5
CCMSLIB00000085858,CCMSLIB00000085290,1,528.192,498.171,30.021000000000015,M+H,2000,0.5
CCMSLIB00000085495,CCMSLIB00000086028,1,325.197,295.185,30.012,M+H,2000,0.5
CCMSLIB00000085038,CCMSLIB00000085114,1,373.237,331.229,42.00800000000004,M+H,2000,0.5
CCMSLIB00000085816,CCMSLIB00000085725,1,229.099,159.093,70.006,M+H,2000,0.5
CCMSLIB00000085643,CCMSLIB00000084979,1,359.151,268.103,91.048,M+H,2000,0.5
CCMSLIB00000085812,CCMSLIB00000084743,1,438.191,408.176,30.014999999999986,M+H,2000,0.5
CCMSLIB00000085856,CCMSLIB00000085976,1,447.279,363.214,84.065,M+H,2000,0.5
CCMSLIB00000085054,CCMSLIB00000085263,1,363.215,347.218,15.996999999999957,M+H,2000,0.5
CCMSLIB00000084906,CCMSLIB00000085800,1,220.05,186.089,33.96100000000001,M+H,2000,0.5
CCMSLIB00000084888,CCMSLIB00000085698,1,354.221,340.206,14.014999999999986,M+H,2000,0.5
CCMSLIB00000086176,CCMSLIB00000086028,1,325.195,295.185,30.00999999999999,M+H,2000,0.5
CCMSLIB00000085088,CCMSLIB00000085239,1,313.217,299.199,14.017999999999972,M+H,2000,0.5
CCMSLIB00000085729,CCMSLIB00000085647,1,341.174,285.148,56.025999999999954,M+H,2000,0.5
CCMSLIB00000085276,CCMSLIB00000085282,1,195.085,181.069,14.01600000000002,M+H,2000,0.5
CCMSLIB00000085320,CCMSLIB00000085175,1,270.181,256.171,14.009999999999991,M+H,2000,0.5
CCMSLIB00000084853,CCMSLIB00000085908,1,233.131,219.113,14.018,M+H,2000,0.5
CCMSLIB00000085665,CCMSLIB00000085862,1,325.196,295.183,30.013000000000034,M+H,2000,0.5
CCMSLIB00000084937,CCMSLIB00000085263,1,361.203,347.218,13.984999999999957,M+H,2000,0.5
CCMSLIB00000085969,CCMSLIB00000085999,1,351.122,271.171,79.95100000000002,M+H,2000,0.5
CCMSLIB00000085976,CCMSLIB00000085060,1,363.214,347.22,15.993999999999971,M+H,2000,0.5
CCMSLIB00000086071,CCMSLIB00000084994,1,301.138,237.16,63.97799999999998,M+H,2000,0.5
CCMSLIB00000085865,CCMSLIB00000085331,1,393.211,377.206,16.004999999999995,M+H,2000,0.5
CCMSLIB00000084790,CCMSLIB00000084746,1,291.081,249.071,42.01000000000002,M+H,2000,0.5
CCMSLIB00000085697,CCMSLIB00000085985,1,489.327,405.225,84.10199999999998,M+H,2000,0.5
CCMSLIB00000084907,CCMSLIB00000085591,1,391.197,301.153,90.04399999999998,M+H,2000,0.5
CCMSLIB00000085654,CCMSLIB00000085764,1,299.164,200.054,99.10999999999999,M+H,2000,0.5
CCMSLIB00000085178,CCMSLIB00000085412,1,386.185,268.105,118.07999999999998,M+H,2000,0.5
CCMSLIB00000085793,CCMSLIB00000084979,1,387.181,268.103,119.07799999999997,M+H,2000,0.5
CCMSLIB00000085060,CCMSLIB00000085114,1,347.22,331.229,15.991000000000042,M+H,2000,0.5
CCMSLIB00000085287,CCMSLIB00000086133,1,312.156,284.133,28.023000000000025,M+H,2000,0.5
CCMSLIB00000085120,CCMSLIB00000085500,1,429.304,331.233,98.07099999999997,M+H,2000,0.5
CCMSLIB00000085560,CCMSLIB00000084782,1,275.219,247.183,28.036,M+H,2000,0.5
CCMSLIB00000084776,CCMSLIB00000085859,1,414.158,384.149,30.009000000000015,M+H,2000,0.5
CCMSLIB00000085212,CCMSLIB00000084784,1,463.231,347.224,116.007,M+H,2000,0.5
CCMSLIB00000085871,CCMSLIB00000085290,1,528.192,498.171,30.021000000000015,M+H,2000,0.5
CCMSLIB00000085076,CCMSLIB00000086106,1,319.08,241.175,77.90499999999997,M+H,2000,0.5
CCMSLIB00000085946,CCMSLIB00000085882,1,485.299,455.293,30.005999999999972,M+H,2000,0.5
CCMSLIB00000085149,CCMSLIB00000085862,1,325.194,295.183,30.011000000000024,M+H,2000,0.5
CCMSLIB00000084994,CCMSLIB00000085486,1,237.16,166.09,71.07,M+H,2000,0.5
CCMSLIB00000085599,CCMSLIB00000085282,1,223.123,181.069,42.054,M+H,2000,0.5
CCMSLIB00000085324,CCMSLIB00000085147,1,388.223,372.237,15.98599999999999,M+H,2000,0.5
CCMSLIB00000086055,CCMSLIB00000084852,1,342.17,328.158,14.012,M+H,2000,0.5
CCMSLIB00000084738,CCMSLIB00000085276,1,255.11,195.085,60.025000000000006,M+H,2000,0.5
CCMSLIB00000085673,CCMSLIB00000085862,1,325.195,295.183,30.012,M+H,2000,0.5
CCMSLIB00000085062,CCMSLIB00000085342,1,188.143,174.125,14.018,M+H,2000,0.5
CCMSLIB00000085190,CCMSLIB00000084979,1,286.094,268.103,17.990999999999985,M+H,2000,0.5
CCMSLIB00000085137,CCMSLIB00000085225,1,286.096,268.103,17.992999999999995,M+H,2000,0.5
CCMSLIB00000086014,CCMSLIB00000085779,1,330.13,256.136,73.99399999999997,M+H,2000,0.5
CCMSLIB00000086037,CCMSLIB00000084962,1,416.097,358.084,58.01299999999998,M+H,2000,0.5
CCMSLIB00000084784,CCMSLIB00000085500,1,347.224,331.233,15.990999999999985,M+H,2000,0.5
CCMSLIB00000085197,CCMSLIB00000086028,1,325.191,295.185,30.005999999999972,M+H,2000,0.5
