id_known,id_unknown,is_max,proximity,average_dist_normalized,sorted_rank,num_atoms
CCMSLIB00000085060,CCMSLIB00000085976,0.1,0.7450000000000001,0.6681088502899287,0.5191666666666667,25
CCMSLIB00000085084,CCMSLIB00000085954,0.1,0.4725,0.3878263300850033,0.5493333333333336,16
CCMSLIB00000085225,CCMSLIB00000085178,0.06,0.4533333333333333,0.3738690792267199,0.5144444444444444,19
CCMSLIB00000086061,CCMSLIB00000086012,0.06,0.6723076923076925,0.6068122725962226,0.5923809523809523,22
CCMSLIB00000085239,CCMSLIB00000085088,0.0,0.6945454545454546,0.650885636127435,0.461904761904762,22
CCMSLIB00000085703,CCMSLIB00000085565,0.06,0.4509090909090908,0.3724776109623126,0.5144444444444444,19
CCMSLIB00000084979,CCMSLIB00000086051,0.06,0.5311111111111112,0.4450025098361558,0.5077777777777777,19
CCMSLIB00000085276,CCMSLIB00000084738,0.04,0.48,0.3373758275001917,0.5323076923076924,14
CCMSLIB00000084979,CCMSLIB00000085131,0.06,0.4533333333333333,0.3738690792267199,0.5144444444444444,19
CCMSLIB00000085225,CCMSLIB00000085643,0.06,0.5311111111111112,0.4450025098361558,0.5077777777777777,19
CCMSLIB00000084950,CCMSLIB00000085697,0.02,0.4557142857142857,0.3535792939424826,0.4878571428571427,29
CCMSLIB00000086094,CCMSLIB00000085210,0.04,0.73,0.6426048197591786,0.5186666666666666,31
CCMSLIB00000084845,CCMSLIB00000085319,0.02,0.7218181818181816,0.6516514015648162,0.4990909090909091,23
CCMSLIB00000085319,CCMSLIB00000084784,0.04,0.6563636363636363,0.5649260847590765,0.4895652173913044,24
CCMSLIB00000084979,CCMSLIB00000085643,0.06,0.5311111111111112,0.4450025098361558,0.5077777777777777,19
CCMSLIB00000084903,CCMSLIB00000085210,0.04,0.73,0.6426048197591786,0.5186666666666666,31
CCMSLIB00000084784,CCMSLIB00000085976,0.08,0.5836363636363635,0.412105687401452,0.5016666666666667,25
CCMSLIB00000085985,CCMSLIB00000085212,0.02,0.4557142857142857,0.3535792939424826,0.4878571428571427,29
CCMSLIB00000084979,CCMSLIB00000085335,0.06,0.4533333333333333,0.3738690792267199,0.5144444444444444,19
CCMSLIB00000084853,CCMSLIB00000085910,0.08,0.556,0.5113110643356163,0.525,17
CCMSLIB00000086149,CCMSLIB00000085876,0.06,0.4659999999999998,0.3794668671823292,0.51625,17
CCMSLIB00000085116,CCMSLIB00000085231,0.0,0.4366666666666666,0.3633602384013204,0.4935714285714286,29
CCMSLIB00000085976,CCMSLIB00000085856,0.06,0.5716666666666667,0.5300501306108976,0.5543999999999998,26
CCMSLIB00000085626,CCMSLIB00000085662,0.02,0.54,0.4348983356231015,0.4543999999999999,26
CCMSLIB00000085565,CCMSLIB00000084748,0.02,0.665,0.6099201376305,0.4673684210526315,20
CCMSLIB00000085818,CCMSLIB00000085426,0.04,0.5763636363636365,0.5292415709257755,0.5227272727272729,23
CCMSLIB00000084784,CCMSLIB00000085212,0.08,0.5836363636363635,0.412105687401452,0.5016666666666667,25
CCMSLIB00000085282,CCMSLIB00000084738,0.02,0.4719999999999998,0.3655538885110047,0.4099999999999998,13
CCMSLIB00000085263,CCMSLIB00000085054,0.06,0.7333333333333334,0.6270394837718882,0.5566666666666666,25
CCMSLIB00000085412,CCMSLIB00000085793,0.06,0.4533333333333333,0.3738690792267199,0.5144444444444444,19
CCMSLIB00000085500,CCMSLIB00000085060,0.06,0.5236363636363636,0.4024757035082099,0.4834782608695653,24
CCMSLIB00000085054,CCMSLIB00000085040,0.06,0.5716666666666667,0.5300501306108976,0.5543999999999998,26
CCMSLIB00000084817,CCMSLIB00000085462,0.06,0.4960000000000001,0.3594417117824082,0.4536842105263158,20
CCMSLIB00000086178,CCMSLIB00000085049,0.02,0.7218181818181816,0.6516514015648162,0.4990909090909091,23
CCMSLIB00000085414,CCMSLIB00000085529,0.02,0.6316666666666666,0.589424257304125,0.4725925925925925,28
CCMSLIB00000084988,CCMSLIB00000084976,0.04,0.4379999999999999,0.3204315803906923,0.4789473684210526,20
CCMSLIB00000085999,CCMSLIB00000085462,0.06,0.4960000000000001,0.3594417117824082,0.4536842105263158,20
CCMSLIB00000085329,CCMSLIB00000085697,0.02,0.4557142857142857,0.3535792939424826,0.4878571428571427,29
CCMSLIB00000085282,CCMSLIB00000086044,0.1,0.4119999999999998,0.3134701505858672,0.525,13
CCMSLIB00000085485,CCMSLIB00000084813,0.04,0.4483333333333333,0.3801964481606041,0.4768000000000001,26
CCMSLIB00000085319,CCMSLIB00000085263,0.06,0.5145454545454544,0.3878935495027432,0.4834782608695653,24
CCMSLIB00000084826,CCMSLIB00000086116,0.0,0.5127272727272726,0.4592044496162784,0.4783333333333333,25
CCMSLIB00000085881,CCMSLIB00000085038,0.04,0.5345454545454545,0.4014246132191269,0.5227272727272729,23
CCMSLIB00000085928,CCMSLIB00000085547,0.04,0.4257142857142857,0.3058625281592407,0.5323076923076924,14
CCMSLIB00000084784,CCMSLIB00000085329,0.08,0.5836363636363635,0.412105687401452,0.5016666666666667,25
CCMSLIB00000085276,CCMSLIB00000085275,0.04,0.48,0.3373758275001917,0.5323076923076924,14
CCMSLIB00000085054,CCMSLIB00000085697,0.04,0.4483333333333333,0.3801964481606041,0.4768000000000001,26
CCMSLIB00000085412,CCMSLIB00000085557,0.06,0.4533333333333333,0.3738690792267199,0.5144444444444444,19
CCMSLIB00000085862,CCMSLIB00000085673,0.04,0.5454545454545454,0.4523694170855726,0.4809523809523809,22
CCMSLIB00000084979,CCMSLIB00000085178,0.06,0.4533333333333333,0.3738690792267199,0.5144444444444444,19
CCMSLIB00000084981,CCMSLIB00000085976,0.1,0.7450000000000001,0.6681088502899287,0.5191666666666667,25
CCMSLIB00000085174,CCMSLIB00000085437,0.08,0.712857142857143,0.6128730116356141,0.5064285714285713,29
CCMSLIB00000085239,CCMSLIB00000084736,0.02,0.649090909090909,0.5379051473975844,0.4523809523809525,22
CCMSLIB00000085500,CCMSLIB00000084784,0.06,0.7181818181818181,0.6488605688153877,0.548695652173913,24
CCMSLIB00000085225,CCMSLIB00000086051,0.06,0.5311111111111112,0.4450025098361558,0.5077777777777777,19
CCMSLIB00000085500,CCMSLIB00000084981,0.06,0.5236363636363636,0.4024757035082099,0.4834782608695653,24
CCMSLIB00000085147,CCMSLIB00000085324,0.02,0.4971428571428571,0.4249783109382604,0.4851851851851851,28
CCMSLIB00000086028,CCMSLIB00000085197,0.04,0.5454545454545454,0.4523694170855726,0.4809523809523809,22
CCMSLIB00000085412,CCMSLIB00000085562,0.06,0.4533333333333333,0.3738690792267199,0.5144444444444444,19
CCMSLIB00000085210,CCMSLIB00000084772,0.0,0.48,0.3665795796002948,0.4406451612903226,32
CCMSLIB00000085500,CCMSLIB00000084826,0.04,0.6581818181818181,0.59026984506733,0.4765217391304348,24
CCMSLIB00000086041,CCMSLIB00000085960,0.02,0.6633333333333334,0.6023629093896912,0.4543999999999999,26
CCMSLIB00000085801,CCMSLIB00000085645,0.08,0.4533333333333332,0.3614006783003383,0.4723076923076922,14
CCMSLIB00000085263,CCMSLIB00000085040,0.06,0.7333333333333334,0.6270394837718882,0.5566666666666666,25
CCMSLIB00000085054,CCMSLIB00000085985,0.04,0.4483333333333333,0.3801964481606041,0.4768000000000001,26
CCMSLIB00000084853,CCMSLIB00000085292,0.08,0.556,0.5113110643356163,0.525,17
CCMSLIB00000086041,CCMSLIB00000085174,0.04,0.4483333333333333,0.3801964481606041,0.4768000000000001,26
CCMSLIB00000084979,CCMSLIB00000085562,0.06,0.4533333333333333,0.3738690792267199,0.5144444444444444,19
CCMSLIB00000085976,CCMSLIB00000085985,0.04,0.4483333333333333,0.3801964481606041,0.4768000000000001,26
CCMSLIB00000085114,CCMSLIB00000085263,0.04,0.7250000000000001,0.6696858941461094,0.4895652173913044,24
CCMSLIB00000085562,CCMSLIB00000085178,0.04,0.7173333333333334,0.6057350053067132,0.4546153846153846,27
CCMSLIB00000085282,CCMSLIB00000085599,0.1,0.4119999999999997,0.3028527657105884,0.5983333333333333,13
CCMSLIB00000084950,CCMSLIB00000085212,0.02,0.4557142857142857,0.3535792939424826,0.4878571428571427,29
CCMSLIB00000084766,CCMSLIB00000085336,0.02,0.6693333333333337,0.5952280122078428,0.4592857142857143,29
CCMSLIB00000085725,CCMSLIB00000085028,0.1,0.6314285714285716,0.495437502399684,0.5236363636363637,12
CCMSLIB00000085776,CCMSLIB00000085431,0.04,0.4633333333333334,0.3783651671639093,0.5933333333333332,28
CCMSLIB00000085174,CCMSLIB00000086103,0.08,0.7614285714285713,0.686117565928908,0.52,29
