id_known,id_unknown,is_max,proximity,average_dist_normalized,sorted_rank,num_atoms
CCMSLIB00005464109,CCMSLIB00005464407,0.1,0.5171428571428572,0.4448923059862349,0.5618181818181818,12
CCMSLIB00005463927,CCMSLIB00005463972,0.18,0.5833333333333335,0.4861169530523118,0.5800000000000002,8
CCMSLIB00005464568,CCMSLIB00005464489,0.02,0.5163636363636364,0.4555594104829346,0.4990909090909091,23
CCMSLIB00005464250,CCMSLIB00005464484,0.06,0.6,0.5245441177976855,0.5266666666666667,13
CCMSLIB00005464109,CCMSLIB00005464204,0.08,0.3971428571428571,0.3194920528181241,0.4472727272727272,12
CCMSLIB00005463890,CCMSLIB00005464584,0.02,0.6600000000000001,0.6222251557268066,0.5658333333333333,25
CCMSLIB00005464109,CCMSLIB00005464327,0.1,0.5171428571428572,0.4448923059862349,0.5618181818181818,12
CCMSLIB00005463985,CCMSLIB00005464388,0.1,0.4288888888888889,0.4054876117303082,0.482222222222222,10
CCMSLIB00005463552,CCMSLIB00005464419,0.02,0.4488888888888888,0.4040488069087286,0.5026666666666667,16
CCMSLIB00005464146,CCMSLIB00005464456,0.1,0.4133333333333333,0.3095844903489537,0.5236363636363637,12
CCMSLIB00005463920,CCMSLIB00005463964,0.18,0.5720000000000001,0.45819506271456,0.5800000000000002,8
CCMSLIB00005463936,CCMSLIB00005464097,0.1,0.6160000000000001,0.5304998508401586,0.4571428571428571,8
CCMSLIB00005464120,CCMSLIB00005463552,0.14,0.4000000000000001,0.2804209260843974,0.5216666666666666,13
CCMSLIB00005464534,CCMSLIB00005464498,0.06,0.6,0.4827218375809362,0.5281818181818184,23
CCMSLIB00005464443,CCMSLIB00005464589,0.08,0.6000000000000001,0.4674610850333294,0.5042105263157894,20
CCMSLIB00005464384,CCMSLIB00005464404,0.1,0.4577777777777777,0.3653931511568842,0.5493333333333336,16
CCMSLIB00005463968,CCMSLIB00005464021,0.06,0.4766666666666669,0.4404060872083943,0.5725,9
CCMSLIB00005464230,CCMSLIB00005464425,0.12,0.5085714285714285,0.4024451857429132,0.5366666666666667,13
CCMSLIB00005463917,CCMSLIB00005463946,0.2,0.57,0.4602094146483095,0.5466666666666667,7
CCMSLIB00005464230,CCMSLIB00005463552,0.06,0.3828571428571428,0.2907265947600618,0.5266666666666667,13
CCMSLIB00005464389,CCMSLIB00005464489,0.06,0.4222222222222221,0.3014021400237149,0.4799999999999998,20
CCMSLIB00005463920,CCMSLIB00005464130,0.1,0.5239999999999998,0.4394787279921305,0.5400000000000001,8
CCMSLIB00005464221,CCMSLIB00005464418,0.1,0.6,0.5321455660518004,0.5983333333333333,13
CCMSLIB00005464397,CCMSLIB00005464314,0.04,0.46,0.3446998702420263,0.44,18
CCMSLIB00005464104,CCMSLIB00005464182,0.08,0.4719999999999997,0.382126205342606,0.41,9
CCMSLIB00005464201,CCMSLIB00005464448,0.08,0.5314285714285716,0.444935423093781,0.4472727272727272,12
CCMSLIB00005463917,CCMSLIB00005463915,0.2,0.57,0.4602094146483095,0.5466666666666667,7
CCMSLIB00005463927,CCMSLIB00005464036,0.12,0.6499999999999997,0.5731495106429366,0.54,8
CCMSLIB00005463927,CCMSLIB00005464130,0.12,0.4566666666666666,0.3795787825576242,0.4771428571428571,8
CCMSLIB00005464098,CCMSLIB00005464123,0.1,0.452,0.3596148116192339,0.5279999999999999,11
CCMSLIB00005464088,CCMSLIB00005464182,0.08,0.4719999999999997,0.382126205342606,0.41,9
CCMSLIB00005464344,CCMSLIB00005464504,0.06,0.4155555555555553,0.3196497699575756,0.4376470588235293,18
CCMSLIB00005464221,CCMSLIB00005464437,0.1,0.6,0.5321455660518004,0.5983333333333333,13
CCMSLIB00005463936,CCMSLIB00005464138,0.18,0.576,0.4579343309779535,0.5800000000000002,8
CCMSLIB00005464384,CCMSLIB00005464325,0.06,0.6755555555555559,0.6111569616603074,0.4933333333333332,16
CCMSLIB00005464314,CCMSLIB00005464534,0.08,0.4599999999999998,0.3273498066156557,0.5055555555555558,19
CCMSLIB00005464251,CCMSLIB00005463613,0.14,0.4457142857142857,0.3318157342655973,0.5216666666666666,13
CCMSLIB00005464275,CCMSLIB00005464469,0.1,0.43,0.2965148399558271,0.5272727272727273,12
CCMSLIB00005464344,CCMSLIB00005464314,0.02,0.6266666666666668,0.5732907788087422,0.492941176470588,18
