id_known,id_unknown,is_max,proximity,average_dist_normalized,sorted_rank,num_atoms,cosine_true_site
CCMSLIB00010119804,CCMSLIB00010105203,0.0,0.0,0.0,0.0,22,0.0
CCMSLIB00010126542,CCMSLIB00010113811,0.0,0.1428571428571428,0.0575338564739085,0.5454545454545454,12,0.0
CCMSLIB00010116822,CCMSLIB00010116890,0.0,0.0769230769230769,0.1294285701843997,0.5238095238095238,22,0.0
CCMSLIB00010116925,CCMSLIB00010117751,0.0,0.0,0.0,0.0,17,0.0
CCMSLIB00010103937,CCMSLIB00010116394,0.0,0.0,0.0,0.0,18,0.0
CCMSLIB00010106133,CCMSLIB00010107712,0.0,0.0,0.0,0.0,20,0.0
CCMSLIB00010103309,CCMSLIB00010102979,0.0,0.3636363636363636,0.5983960418473147,0.95,21,0.0175732278648319
CCMSLIB00010108945,CCMSLIB00010117145,1.0,1.0,0.7157742962585526,1.0,14,0.0987011656799182
CCMSLIB00010115200,CCMSLIB00010103984,0.0,0.5454545454545454,0.4345982688679347,0.0476190476190476,22,0.0
CCMSLIB00010117367,CCMSLIB00010111493,0.0,0.0,0.0,0.0,21,0.0
CCMSLIB00010115993,CCMSLIB00010115881,0.0,0.0,0.0,0.0,17,0.0
CCMSLIB00010105484,CCMSLIB00010106799,0.0,0.8461538461538461,0.8536410420695337,0.9523809523809524,22,0.0005830853295341
CCMSLIB00010111579,CCMSLIB00010113343,0.0,0.25,0.1093167479884323,0.6923076923076923,14,0.0
CCMSLIB00010105971,CCMSLIB00010115654,0.0,0.0,0.0,0.0,20,0.0
CCMSLIB00010110167,CCMSLIB00010103339,0.0,0.5714285714285714,0.5959765187284214,0.9090909090909092,12,0.1349318917236966
CCMSLIB00010107747,CCMSLIB00010106538,0.0,0.3846153846153846,0.5212533201103202,0.9444444444444444,19,0.1767867185591023
CCMSLIB00010119874,CCMSLIB00010105972,0.0,0.0,0.0,0.0,19,0.0
CCMSLIB00010115200,CCMSLIB00010115321,0.0,0.5454545454545454,0.4345982688679347,0.0476190476190476,22,0.0
CCMSLIB00010113794,CCMSLIB00010111671,1.0,1.0,0.954238600835306,1.0,12,0.0069574448687942
CCMSLIB00010126649,CCMSLIB00010114119,0.0,0.2222222222222222,0.0488245150812776,0.6666666666666666,19,0.0
CCMSLIB00010116471,CCMSLIB00010108072,0.0,0.75,0.4688836794165841,0.0,20,0.0
CCMSLIB00010117671,CCMSLIB00010104554,1.0,1.0,0.7263299596053989,1.0,20,0.0376582996800255
CCMSLIB00010115930,CCMSLIB00010117250,0.0,0.0,0.0,0.0,14,0.0
CCMSLIB00010107129,CCMSLIB00010119552,0.0,0.0,0.0,0.0,22,0.0
CCMSLIB00010104962,CCMSLIB00010120363,0.0,0.0,0.0,0.0,18,0.0
CCMSLIB00010122675,CCMSLIB00010114312,1.0,1.0,1.0,1.0,11,0.149734679288411
CCMSLIB00010126963,CCMSLIB00010126938,0.0,0.4,0.3805486296388161,0.1428571428571428,8,0.0
CCMSLIB00010102911,CCMSLIB00010102997,0.0,0.0,0.1635700138281658,0.6666666666666666,7,0.1433688975301662
CCMSLIB00010106333,CCMSLIB00010119403,0.0,0.6666666666666666,0.4771400265976839,0.4210526315789473,20,0.0
CCMSLIB00010122409,CCMSLIB00010111590,0.0,0.125,0.1853120662208,0.9166666666666666,13,0.0431175505827441
CCMSLIB00010120736,CCMSLIB00010107634,0.0,0.4166666666666667,0.46017909751128,0.9642857142857144,29,0.0228947227989881
CCMSLIB00010119904,CCMSLIB00010122238,0.0,0.25,0.3867098671798347,0.8333333333333334,13,0.2211188626981426
CCMSLIB00010117408,CCMSLIB00010123893,0.0,0.0,0.0283993515509725,0.2,21,0.0
CCMSLIB00010124072,CCMSLIB00010112663,0.0,0.0,0.0104755877731802,0.09375,33,0.0
CCMSLIB00010104314,CCMSLIB00010117016,0.0,0.875,0.8744915266963559,0.925925925925926,28,0.0069642408701538
CCMSLIB00010105875,CCMSLIB00010122263,0.0,0.0,0.0,0.0,19,0.0
CCMSLIB00010117471,CCMSLIB00010120368,0.0,0.2,0.1713854804495647,0.5263157894736842,20,0.0
CCMSLIB00010117437,CCMSLIB00010120540,0.0,0.0,0.0,0.0,19,0.0
CCMSLIB00010105873,CCMSLIB00010119075,0.0,0.7777777777777778,0.634543647767408,0.2222222222222222,19,0.0
CCMSLIB00010109552,CCMSLIB00010120852,0.0,0.0,6.688773221918638e-06,0.8846153846153846,27,0.0
CCMSLIB00010119312,CCMSLIB00010118894,0.0,0.0,0.0,0.0,26,0.0
CCMSLIB00010105875,CCMSLIB00010118870,0.0,0.0,0.0,0.0,19,0.0
CCMSLIB00010103121,CCMSLIB00010102986,0.0,0.25,0.3121827875277542,0.5,13,0.0
CCMSLIB00010124397,CCMSLIB00010124628,1.0,1.0,0.6390776543498498,1.0,31,0.2843488115020508
CCMSLIB00010122676,CCMSLIB00010114155,1.0,1.0,0.5606895845089174,1.0,11,0.0408848183325407
