id_known,id_unknown,is_max,proximity,average_dist_normalized,sorted_rank,num_atoms,cosine_true_site
CCMSLIB00000085862,CCMSLIB00000085673,0.0,0.5454545454545454,0.4345982688679347,0.0476190476190476,22,0.0
CCMSLIB00000084979,CCMSLIB00000085178,0.0,0.2222222222222222,0.0200959622191191,0.0,19,0.0
CCMSLIB00000084981,CCMSLIB00000085976,0.0,0.5,0.4630601352498258,0.7916666666666666,25,0.0
CCMSLIB00000085174,CCMSLIB00000085437,0.0,0.6428571428571429,0.5128962203429711,0.0,29,0.0
CCMSLIB00000085239,CCMSLIB00000084736,0.0,0.7272727272727273,0.6872893110076539,0.0,22,0.0
CCMSLIB00000085500,CCMSLIB00000084784,0.0,0.6363636363636364,0.5647181681071931,0.0869565217391304,24,0.0
CCMSLIB00000085225,CCMSLIB00000086051,0.0,0.2222222222222222,0.0547199575291035,0.6666666666666666,19,0.0
CCMSLIB00000085500,CCMSLIB00000084981,0.0,0.7272727272727273,0.6872893110076538,0.0,24,0.0
CCMSLIB00000085147,CCMSLIB00000085324,0.0,0.5714285714285714,0.2292942703387044,0.6296296296296297,28,0.0
CCMSLIB00000086028,CCMSLIB00000085197,0.0,0.5454545454545454,0.4345982688679347,0.0476190476190476,22,0.0
CCMSLIB00000085412,CCMSLIB00000085562,0.0,0.1111111111111111,0.0083331617751433,0.0,19,0.0
CCMSLIB00000085210,CCMSLIB00000084772,0.0,0.0,0.0,0.0,32,0.0
CCMSLIB00000085500,CCMSLIB00000084826,0.0,0.4545454545454545,0.3683162006792484,0.782608695652174,24,0.0
CCMSLIB00000086041,CCMSLIB00000085960,0.0,0.75,0.6805965190530595,0.56,26,0.0
CCMSLIB00000085801,CCMSLIB00000085645,0.0,0.1666666666666666,0.2883052304665481,0.8461538461538461,14,0.0001144367855569
CCMSLIB00000085263,CCMSLIB00000085040,0.0,0.6666666666666666,0.6326919283865107,0.125,25,0.0
CCMSLIB00000085054,CCMSLIB00000085985,0.0,0.4166666666666667,0.4790518976097699,0.92,26,0.0085486052233775
CCMSLIB00000084853,CCMSLIB00000085292,0.0,0.1,0.0646382888175825,0.5625,17,0.0
CCMSLIB00000086041,CCMSLIB00000085174,0.0,0.9166666666666666,0.9361721984247712,0.96,26,0.0003673068140763
CCMSLIB00000084979,CCMSLIB00000085562,0.0,0.1111111111111111,0.0083331617751433,0.0,19,0.0
CCMSLIB00000085976,CCMSLIB00000085985,0.0,0.6666666666666666,0.506522955625762,0.92,26,0.0025663907377111
CCMSLIB00000085114,CCMSLIB00000085263,0.0,0.5,0.3678795024846774,0.8260869565217391,24,0.0
CCMSLIB00000085562,CCMSLIB00000085178,0.0,0.4666666666666667,0.2886108417525994,0.3846153846153846,27,0.0
CCMSLIB00000085282,CCMSLIB00000085599,0.0,0.0,0.0,0.0,13,0.0
CCMSLIB00000084950,CCMSLIB00000085212,1.0,1.0,0.6856479721817819,1.0,29,0.0197945412709016
CCMSLIB00000084766,CCMSLIB00000085336,0.0,0.6,0.4783129681800886,0.0357142857142857,29,0.0
CCMSLIB00000085725,CCMSLIB00000085028,0.0,0.7142857142857143,0.7986623236631888,0.9090909090909092,12,0.2645532705027696
CCMSLIB00000085776,CCMSLIB00000085431,0.0,0.0,0.0,0.0,28,0.0
CCMSLIB00000085174,CCMSLIB00000086103,0.0,0.3571428571428571,0.6403356742282081,0.6071428571428571,29,0.0
CCMSLIB00000085054,CCMSLIB00000085329,0.0,0.4166666666666667,0.4790518976097699,0.92,26,0.0085486052233775
CCMSLIB00000085276,CCMSLIB00000085717,0.0,0.0,0.0,0.0,14,0.0
CCMSLIB00000084845,CCMSLIB00000085038,1.0,1.0,0.6359281830161982,1.0,23,0.0008874850797199
CCMSLIB00000084784,CCMSLIB00000085697,0.0,0.7272727272727273,0.537607313180981,0.875,25,0.0002411433802237
CCMSLIB00000085319,CCMSLIB00000085491,0.0,0.6363636363636364,0.5005643558149868,0.391304347826087,24,0.0
CCMSLIB00000086105,CCMSLIB00000085535,0.0,0.9166666666666666,0.5321023297318681,0.0416666666666666,25,0.0
CCMSLIB00000085225,CCMSLIB00000085131,0.0,0.0,0.0093504811264775,0.0,19,0.0
CCMSLIB00000085599,CCMSLIB00000085343,0.0,0.4285714285714285,0.2635972552699974,0.8,16,0.0
CCMSLIB00000085329,CCMSLIB00000085212,1.0,1.0,0.6689858304460136,1.0,29,0.012405169428662
CCMSLIB00000085500,CCMSLIB00000085120,1.0,1.0,0.6409471784182044,1.0,24,0.0061836294188184
