id_known,id_unknown,is_max,proximity,average_dist_normalized,sorted_rank,num_atoms
CCMSLIB00010124072,CCMSLIB00010113049,0.08,0.4142857142857143,0.3135183096894118,0.279375,33
CCMSLIB00010106398,CCMSLIB00010104105,0.04,0.4527272727272726,0.3675913479708126,0.907777777777777,19
CCMSLIB00010115269,CCMSLIB00010116394,0.04,0.5422222222222222,0.4429232511546923,0.4352941176470585,18
CCMSLIB00010120026,CCMSLIB00010119377,0.02,0.4199999999999999,0.2922015136201902,0.4629629629629627,28
CCMSLIB00010107558,CCMSLIB00010108414,0.04,0.69,0.6237130360901711,0.2708333333333333,25
CCMSLIB00010105327,CCMSLIB00010119571,0.08,0.6836363636363635,0.6158893913155197,0.8000000000000004,23
CCMSLIB00010116249,CCMSLIB00010119044,0.02,0.5254545454545452,0.4277024095491421,0.3694736842105262,20
CCMSLIB00010116810,CCMSLIB00010117082,0.04,0.56,0.4651188940294717,0.765,13
CCMSLIB00010103121,CCMSLIB00010103108,0.08,0.6625,0.5889941604915808,0.425,13
CCMSLIB00010119853,CCMSLIB00010109468,0.04,0.5323076923076921,0.4248400376861276,0.3,22
CCMSLIB00010119479,CCMSLIB00010104705,0.04,0.5381818181818181,0.4446062191820239,0.8971428571428562,22
CCMSLIB00010107567,CCMSLIB00010107507,0.1,0.4033333333333334,0.3189828953029611,0.7083333333333336,13
CCMSLIB00010108354,CCMSLIB00010111579,0.12,0.635,0.5495371389973195,0.6254545454545459,12
CCMSLIB00010104951,CCMSLIB00010117084,0.02,0.5550000000000002,0.4534990358404767,0.2694736842105265,20
CCMSLIB00010106136,CCMSLIB00010106030,0.02,0.6940000000000001,0.6328413668703782,0.8147368421052633,20
CCMSLIB00010106246,CCMSLIB00010118946,0.06,0.468,0.3644821720988798,0.4939999999999997,31
CCMSLIB00010118530,CCMSLIB00010117592,0.12,0.5018181818181818,0.4029095642429219,0.12,21
CCMSLIB00010117644,CCMSLIB00010120114,0.0,0.5317647058823528,0.4212206718089856,0.0593939393939393,34
CCMSLIB00010110146,CCMSLIB00010110904,0.04,0.5141176470588235,0.4298306981465216,0.753125,33
CCMSLIB00010115336,CCMSLIB00010105142,0.1,0.3360000000000001,0.2503235215565507,0.1,11
CCMSLIB00010103089,CCMSLIB00010107672,0.0,0.7188888888888889,0.6653764275269417,0.03125,33
CCMSLIB00010126525,CCMSLIB00010126715,0.12,0.465,0.3873867814014035,0.6600000000000005,8
CCMSLIB00010112784,CCMSLIB00010110686,0.02,0.375,0.2670157797435091,0.2634782608695651,24
CCMSLIB00010102884,CCMSLIB00010126976,0.08,0.585,0.4879296315090896,0.3233333333333333,7
CCMSLIB00010126927,CCMSLIB00010126907,0.26,0.4333333333333333,0.3975464287379097,0.26,5
CCMSLIB00010102301,CCMSLIB00010102275,0.04,0.45,0.3127988297813349,0.2576470588235291,18
CCMSLIB00010105222,CCMSLIB00010119403,0.06,0.5539999999999999,0.4442835956264831,0.6357894736842105,20
CCMSLIB00010103435,CCMSLIB00010116704,0.12,0.435,0.331830045118288,0.12,19
CCMSLIB00010118846,CCMSLIB00010118202,0.06,0.4179999999999998,0.2955090041395508,0.06,28
CCMSLIB00010126753,CCMSLIB00010118619,0.08,0.456,0.3603262129388344,0.2825,9
CCMSLIB00010105664,CCMSLIB00010116082,0.06,0.5920000000000001,0.4920062642336267,0.1438095238095237,22
CCMSLIB00010113976,CCMSLIB00010109779,0.1,0.4885714285714284,0.4020188253570753,0.7083333333333336,13
CCMSLIB00010109157,CCMSLIB00010120914,0.04,0.4316666666666666,0.3255603298378173,0.3336842105263158,20
CCMSLIB00010125005,CCMSLIB00010113083,0.04,0.4528571428571429,0.3349792248876479,0.4714285714285715,29
CCMSLIB00010107911,CCMSLIB00010107698,0.04,0.5784615384615384,0.4832709823389455,0.2325,25
CCMSLIB00010106734,CCMSLIB00010106494,0.04,0.6999999999999998,0.6419193514680239,0.4011111111111113,19
CCMSLIB00010107052,CCMSLIB00010121278,0.02,0.7040000000000001,0.6461836317521275,0.7882352941176473,18
CCMSLIB00010122433,CCMSLIB00010120968,0.06,0.3666666666666666,0.2575504393876713,0.06,26
CCMSLIB00010112793,CCMSLIB00010112317,0.04,0.6800000000000002,0.6124337329319424,0.8890000000000002,21
CCMSLIB00010107129,CCMSLIB00010112735,0.08,0.6040000000000001,0.5095088792411261,0.7933333333333337,22
CCMSLIB00010118718,CCMSLIB00010126964,0.06,0.472,0.400994640687937,0.6775,9
CCMSLIB00010120468,CCMSLIB00010121596,0.04,0.5769230769230771,0.4851292900439024,0.7161904761904759,22
CCMSLIB00010117474,CCMSLIB00010117936,0.06,0.5459999999999998,0.4345475864086154,0.4484210526315786,20
CCMSLIB00010118029,CCMSLIB00010106217,0.08,0.5444444444444445,0.4439912362039041,0.46625,17
CCMSLIB00010126695,CCMSLIB00010126515,0.22,0.4599999999999999,0.3778963454487279,0.22,6
CCMSLIB00010106260,CCMSLIB00010105674,0.04,0.706,0.6506516111479205,0.4011111111111113,19
CCMSLIB00010109673,CCMSLIB00010125882,0.12,0.512,0.3912237086243122,0.5975,9
CCMSLIB00010110771,CCMSLIB00010106070,0.06,0.669090909090909,0.5967197973754751,0.8588888888888883,19
CCMSLIB00010103057,CCMSLIB00010114112,0.16,0.4119999999999998,0.3325503417265672,0.16,8
CCMSLIB00010117783,CCMSLIB00010107924,0.08,0.6436363636363638,0.5615034230426599,0.4447058823529409,18
CCMSLIB00010120420,CCMSLIB00010117016,0.08,0.5585714285714285,0.4614186723289358,0.9066666666666668,25
CCMSLIB00010126698,CCMSLIB00010126921,0.08,0.525,0.417908263631869,0.08,15
CCMSLIB00010103354,CCMSLIB00010126922,0.06,0.5366666666666666,0.4669873214107268,0.6775,9
CCMSLIB00010116064,CCMSLIB00010115654,0.02,0.4999999999999998,0.3914914417111259,0.42,20
