id_known,id_unknown,is_max,proximity,average_dist_normalized,sorted_rank,num_atoms
CCMSLIB00000085282,CCMSLIB00000084738,0.1,0.4359999999999999,0.3456401340296339,0.7083333333333336,13
CCMSLIB00000085263,CCMSLIB00000085054,0.02,0.7183333333333334,0.6632898661556047,0.1408333333333333,25
CCMSLIB00000085412,CCMSLIB00000085793,0.12,0.5422222222222222,0.4482383458309211,0.12,19
CCMSLIB00000085500,CCMSLIB00000085060,0.08,0.5309090909090909,0.4318212828366684,0.08,24
CCMSLIB00000085054,CCMSLIB00000085040,0.04,0.6533333333333333,0.5812146177755032,0.1536,26
CCMSLIB00000084817,CCMSLIB00000085462,0.02,0.37,0.2700861888078865,0.3694736842105262,20
CCMSLIB00000086178,CCMSLIB00000085049,0.12,0.7345454545454544,0.6850650599794235,0.1981818181818183,23
CCMSLIB00000085414,CCMSLIB00000085529,0.04,0.655,0.5796002255530239,0.76,28
CCMSLIB00000084988,CCMSLIB00000084976,0.12,0.49,0.3962610437359313,0.12,20
CCMSLIB00000085999,CCMSLIB00000085462,0.02,0.37,0.2700861888078865,0.3694736842105262,20
CCMSLIB00000085329,CCMSLIB00000085697,0.06,0.4557142857142856,0.3462028471727201,0.06,29
CCMSLIB00000085282,CCMSLIB00000086044,0.1,0.4040000000000001,0.3346557587502478,0.6416666666666664,13
CCMSLIB00000085485,CCMSLIB00000084813,0.04,0.5333333333333333,0.4291975527235178,0.9136000000000004,26
CCMSLIB00000085319,CCMSLIB00000085263,0.08,0.530909090909091,0.4269029646177673,0.08,24
CCMSLIB00000084826,CCMSLIB00000086116,0.02,0.5545454545454543,0.4433887345015782,0.610833333333333,25
CCMSLIB00000085881,CCMSLIB00000085038,0.1,0.5490909090909092,0.4505023097414278,0.1,23
CCMSLIB00000085928,CCMSLIB00000085547,0.1,0.4057142857142857,0.3280953228784143,0.1,14
CCMSLIB00000084784,CCMSLIB00000085329,0.08,0.5327272727272726,0.4339698791919449,0.08,25
CCMSLIB00000085276,CCMSLIB00000085275,0.1,0.4433333333333333,0.3332986456298031,0.1,14
CCMSLIB00000085054,CCMSLIB00000085697,0.04,0.5333333333333333,0.4291975527235178,0.9136000000000004,26
CCMSLIB00000085412,CCMSLIB00000085557,0.12,0.5422222222222222,0.4482383458309211,0.12,19
CCMSLIB00000085862,CCMSLIB00000085673,0.12,0.6090909090909092,0.5163225594585625,0.1619047619047618,22
CCMSLIB00000084979,CCMSLIB00000085178,0.12,0.5422222222222222,0.4482383458309211,0.12,19
CCMSLIB00000084981,CCMSLIB00000085976,0.06,0.7233333333333334,0.6752230602268205,0.8141666666666667,25
CCMSLIB00000085174,CCMSLIB00000085437,0.04,0.6757142857142857,0.6072314619052687,0.4714285714285715,29
CCMSLIB00000085239,CCMSLIB00000084736,0.1,0.6799999999999998,0.6129437697058164,0.1,22
CCMSLIB00000085500,CCMSLIB00000084784,0.04,0.7199999999999999,0.6688309213999973,0.1217391304347826,24
CCMSLIB00000085225,CCMSLIB00000086051,0.08,0.588888888888889,0.4948536095902638,0.7644444444444445,19
CCMSLIB00000085500,CCMSLIB00000084981,0.08,0.5309090909090909,0.4318212828366684,0.08,24
CCMSLIB00000085147,CCMSLIB00000085324,0.06,0.4900000000000002,0.3898144998874691,0.6985185185185188,28
CCMSLIB00000086028,CCMSLIB00000085197,0.12,0.6090909090909092,0.5163225594585625,0.1619047619047618,22
