id_known,id_unknown,is_max,proximity,average_dist_normalized,sorted_rank,helpers,num_helpers,num_atoms,cosine,matched,shifted,unshifted,weight,delta,peaks,shifted_annotated_ratio,shifted_annotated_ambiguity,shifted_annotated_entropy
CCMSLIB00000085054,CCMSLIB00000085697,1.0,1.0,0.6031123112781123,1.0,['CCMSLIB00000084784' 'CCMSLIB00000084981' 'CCMSLIB00000085060'  'CCMSLIB00000085263' 'CCMSLIB00000084950' 'CCMSLIB00000085040'  'CCMSLIB00000085212' 'CCMSLIB00000085329' 'CCMSLIB00000085856'  'CCMSLIB00000085985'],10,26,0.4527000905621727,55,0,55,363.215,126.11200000000002,100,0.0,-1.0,0.0
CCMSLIB00000085412,CCMSLIB00000085557,0.0,0.2222222222222222,0.0609469475977505,0.0,['CCMSLIB00000085131' 'CCMSLIB00000085137' 'CCMSLIB00000085178'  'CCMSLIB00000085190' 'CCMSLIB00000085335' 'CCMSLIB00000085562'  'CCMSLIB00000085643' 'CCMSLIB00000085793' 'CCMSLIB00000085867'  'CCMSLIB00000085939' 'CCMSLIB00000086051'],11,19,0.0231713002305974,3,1,2,268.105,80.03199999999998,70,0.0,-1.0,0.0
CCMSLIB00000085862,CCMSLIB00000085673,0.25,1.0,0.7642994807653395,0.9523809523809524,[],0,22,0.7604219878420748,50,40,10,295.183,30.012,73,0.975,6.948717948717949,0.8279886528239061
CCMSLIB00000084979,CCMSLIB00000085178,0.0,0.4444444444444444,0.0720487636377446,0.0,['CCMSLIB00000085131' 'CCMSLIB00000085137' 'CCMSLIB00000085190'  'CCMSLIB00000085335' 'CCMSLIB00000085557' 'CCMSLIB00000085562'  'CCMSLIB00000085643' 'CCMSLIB00000085793' 'CCMSLIB00000085939'  'CCMSLIB00000086051'],10,19,0.704287310469074,3,1,2,268.103,118.082,47,0.0,-1.0,0.0
CCMSLIB00000084981,CCMSLIB00000085976,1.0,1.0,0.7908799800815608,1.0,['CCMSLIB00000085114' 'CCMSLIB00000085500' 'CCMSLIB00000085485'],3,25,0.4021447308371875,39,11,28,347.221,15.992999999999997,90,0.8181818181818182,17.11111111111111,0.3401322038146345
CCMSLIB00000085174,CCMSLIB00000085437,1.0,1.0,0.8616779462281303,1.0,['CCMSLIB00000086041' 'CCMSLIB00000086103'],2,29,0.8335541833992703,67,45,22,403.213,14.016999999999996,100,0.8,14.36111111111111,1.1214182134469894
CCMSLIB00000085239,CCMSLIB00000084736,1.0,1.0,0.9649067686907083,1.0,['CCMSLIB00000085789'],1,22,0.7222857420157595,56,20,36,299.199,14.019000000000004,98,0.75,10.133333333333333,0.3099959663766841
CCMSLIB00000085500,CCMSLIB00000084784,0.0,0.8181818181818182,0.7011019487676677,0.782608695652174,['CCMSLIB00000084845' 'CCMSLIB00000085881' 'CCMSLIB00000084826'  'CCMSLIB00000085120'],4,24,0.4015499461179936,43,14,29,331.233,15.990999999999984,99,0.5714285714285714,6.875,0.2340655720648195
CCMSLIB00000085225,CCMSLIB00000086051,0.0,0.0,0.0,0.0,['CCMSLIB00000085131' 'CCMSLIB00000085137' 'CCMSLIB00000085178'  'CCMSLIB00000085190' 'CCMSLIB00000085335' 'CCMSLIB00000085557'  'CCMSLIB00000085562' 'CCMSLIB00000085643' 'CCMSLIB00000085793'  'CCMSLIB00000085867' 'CCMSLIB00000085939'],11,19,0.002084432629089,1,1,0,268.103,33.96800000000002,55,0.0,-1.0,0.0
CCMSLIB00000085500,CCMSLIB00000084981,0.0,0.8181818181818182,0.7841922693775399,0.9130434782608696,['CCMSLIB00000084845' 'CCMSLIB00000085881' 'CCMSLIB00000084826'  'CCMSLIB00000085120'],4,24,0.7967720476031471,44,8,36,331.233,15.988,99,0.5,2.25,0.0173993737392535
CCMSLIB00000085147,CCMSLIB00000085324,0.0,0.0714285714285714,0.154629979104594,0.5185185185185185,[],0,28,0.5692240741197481,53,6,47,372.237,15.98599999999999,98,0.6666666666666666,11.0,0.0607825898850214
CCMSLIB00000086028,CCMSLIB00000085197,0.25,1.0,0.7840268877116401,1.0,[],0,22,0.6702056929510429,35,22,13,295.185,30.00599999999997,90,0.9545454545454546,5.238095238095238,0.3922804881807225
CCMSLIB00000085412,CCMSLIB00000085562,0.0,0.2222222222222222,0.0601263401372767,0.0,['CCMSLIB00000085131' 'CCMSLIB00000085137' 'CCMSLIB00000085178'  'CCMSLIB00000085190' 'CCMSLIB00000085335' 'CCMSLIB00000085557'  'CCMSLIB00000085643' 'CCMSLIB00000085793' 'CCMSLIB00000085867'  'CCMSLIB00000085939' 'CCMSLIB00000086051'],11,19,0.1154992789869886,2,0,2,268.105,104.07,70,0.0,-1.0,0.0
CCMSLIB00000085210,CCMSLIB00000084772,1.0,1.0,0.5752747253830155,1.0,['CCMSLIB00000084903' 'CCMSLIB00000085737' 'CCMSLIB00000086094'],3,32,0.7383398345975346,56,15,41,453.208,42.01399999999995,100,0.0666666666666666,3.0,0.0081093021621632
CCMSLIB00000085500,CCMSLIB00000084826,1.0,1.0,0.7809001349432038,1.0,['CCMSLIB00000084845' 'CCMSLIB00000085881' 'CCMSLIB00000084784'  'CCMSLIB00000084981' 'CCMSLIB00000085060' 'CCMSLIB00000085120'],6,24,0.9348783741461794,57,31,26,331.233,14.012999999999977,99,0.8387096774193549,14.0,0.7582792021218737
CCMSLIB00000086041,CCMSLIB00000085960,0.0,0.3333333333333333,0.3302397158134291,0.6,['CCMSLIB00000085174'],1,26,0.5046512930067121,56,5,51,361.207,14.006000000000029,100,0.6,27.666666666666668,0.0764176626800667
CCMSLIB00000085801,CCMSLIB00000085645,1.0,1.0,0.5987254775481803,1.0,[],0,14,0.7759759101108998,10,8,2,197.154,14.016999999999996,14,0.875,17.857142857142858,1.0404006913344364
CCMSLIB00000085263,CCMSLIB00000085040,0.0,0.75,0.7354951492673288,0.75,['CCMSLIB00000085114' 'CCMSLIB00000085319' 'CCMSLIB00000084937'  'CCMSLIB00000085054' 'CCMSLIB00000085856' 'CCMSLIB00000085976'],6,25,0.7436782952374805,50,1,49,347.218,86.03999999999996,100,1.0,4.0,0.0181781746979756
CCMSLIB00000085054,CCMSLIB00000085985,1.0,1.0,0.5763572049242938,1.0,['CCMSLIB00000084784' 'CCMSLIB00000084981' 'CCMSLIB00000085060'  'CCMSLIB00000085263' 'CCMSLIB00000085040' 'CCMSLIB00000085212'  'CCMSLIB00000085697' 'CCMSLIB00000085856'],8,26,0.7828814770711712,62,10,52,363.215,42.01000000000005,100,0.0,-1.0,0.0
CCMSLIB00000084853,CCMSLIB00000085292,0.0,0.3,0.1735871994830909,0.3125,['CCMSLIB00000085908' 'CCMSLIB00000085910'],2,17,0.4503489406215321,9,3,6,233.131,15.989000000000004,30,1.0,2.6666666666666665,0.1299086337159132
CCMSLIB00000086041,CCMSLIB00000085174,1.0,1.0,0.5347259654954518,1.0,['CCMSLIB00000085960'],1,26,0.8557393311929263,63,6,57,361.207,42.00600000000003,100,0.0,-1.0,0.0
CCMSLIB00000084979,CCMSLIB00000085562,0.0,0.4444444444444444,0.0720487636377446,0.0,['CCMSLIB00000085131' 'CCMSLIB00000085137' 'CCMSLIB00000085178'  'CCMSLIB00000085190' 'CCMSLIB00000085335' 'CCMSLIB00000085557'  'CCMSLIB00000085643' 'CCMSLIB00000085793' 'CCMSLIB00000085867'  'CCMSLIB00000085939' 'CCMSLIB00000086051'],11,19,0.1226844747969406,2,1,1,268.103,104.072,47,0.0,-1.0,0.0
CCMSLIB00000085976,CCMSLIB00000085985,1.0,1.0,0.5755023887258168,1.0,['CCMSLIB00000084784' 'CCMSLIB00000084981' 'CCMSLIB00000085060'  'CCMSLIB00000085263' 'CCMSLIB00000085040' 'CCMSLIB00000085212'  'CCMSLIB00000085697' 'CCMSLIB00000085856'],8,26,0.799889476311437,60,9,51,363.214,42.01100000000002,99,0.0,-1.0,0.0
CCMSLIB00000085114,CCMSLIB00000085263,0.0,0.5,0.4995797347103052,0.4782608695652174,['CCMSLIB00000084845' 'CCMSLIB00000085881' 'CCMSLIB00000085038'],3,24,0.3207028263140994,40,5,35,331.229,15.989000000000033,89,0.6,4.333333333333333,0.0859673692374995
CCMSLIB00000085562,CCMSLIB00000085178,0.0,0.9333333333333332,0.6166285342053829,0.1153846153846153,['CCMSLIB00000084979' 'CCMSLIB00000085225' 'CCMSLIB00000085412'  'CCMSLIB00000085793'],4,27,0.6307115838295384,3,2,1,372.175,14.009999999999993,10,0.5,3.0,0.0810930216216328
CCMSLIB00000085282,CCMSLIB00000085599,0.0,0.0,0.0,0.0,['CCMSLIB00000084738' 'CCMSLIB00000085275' 'CCMSLIB00000085276'  'CCMSLIB00000086044'],4,13,0.0,0,0,0,181.069,42.054,14,0.0,-1.0,0.0
CCMSLIB00000084950,CCMSLIB00000085212,1.0,1.0,0.6390348731469707,1.0,['CCMSLIB00000084784' 'CCMSLIB00000085054' 'CCMSLIB00000085976'  'CCMSLIB00000085697'],4,29,0.7796214810832512,62,1,61,405.228,58.00299999999999,100,0.0,-1.0,0.0
CCMSLIB00000084766,CCMSLIB00000085336,0.1666666666666666,1.0,0.6728666866576648,0.9285714285714286,[],0,29,0.9535939114425628,5,2,3,511.062,33.948999999999955,12,1.0,4.0,0.2373549862244622
CCMSLIB00000085725,CCMSLIB00000085028,0.0,0.0,0.0,0.0,[],0,12,0.0,0,0,0,159.093,14.01400000000001,9,0.0,-1.0,0.0
CCMSLIB00000085776,CCMSLIB00000085431,0.0,0.6666666666666666,0.6040644280134125,0.9629629629629628,['CCMSLIB00000085331' 'CCMSLIB00000085116'],2,28,0.85565479682505,67,7,60,393.211,42.00999999999999,100,0.1428571428571428,38.0,0.0417871811835257
CCMSLIB00000085174,CCMSLIB00000086103,0.0,0.3571428571428571,0.4051217976100357,0.1071428571428571,['CCMSLIB00000086041' 'CCMSLIB00000085437'],2,29,0.7660460192744845,59,1,58,403.213,17.996999999999957,100,1.0,6.0,0.0569805250295768
CCMSLIB00000085054,CCMSLIB00000085329,1.0,1.0,0.5700000311495702,1.0,['CCMSLIB00000084784' 'CCMSLIB00000084981' 'CCMSLIB00000085060'  'CCMSLIB00000085263' 'CCMSLIB00000085040' 'CCMSLIB00000085212'  'CCMSLIB00000085697' 'CCMSLIB00000085856'],8,26,0.7347569471424038,56,7,49,363.215,42.00500000000005,100,0.0,-1.0,0.0
