id_known,id_unknown,is_max,proximity,average_dist_normalized,sorted_rank,num_atoms,cosine,matched,shifted,unshifted,weight,delta,peaks,shifted_annotated_ratio,shifted_annotated_ambiguity,shifted_annotated_entropy
CCMSLIB00000084746,CCMSLIB00000084790,0.0714285714285714,1.0,0.4087546718528486,0.5,17,0.1031791044997748,6,4,2,249.071,42.01000000000002,63,0.75,2.0,0.2310490601866484
CCMSLIB00000085114,CCMSLIB00000085038,0.0,0.0,0.4660509025035192,0.9565217391304348,24,0.2628201350614597,46,2,44,331.229,42.00800000000004,89,1.0,2.5,0.1188837952648644
CCMSLIB00000085225,CCMSLIB00000085557,0.0,0.4444444444444444,0.1073269114645891,0.0,19,0.0049892607857014,2,1,1,268.103,80.03399999999999,55,0.0,-1.0,0.0
CCMSLIB00000085854,CCMSLIB00000085240,0.0,0.9,0.7541705768479903,0.8095238095238095,22,0.973870715645188,17,8,9,338.03,33.95600000000002,79,0.75,4.166666666666667,0.0854411290818597
CCMSLIB00000084991,CCMSLIB00000086051,0.0,0.5555555555555556,0.6963259346285171,0.6666666666666666,19,0.0086407288148745,4,1,3,286.07,16.001000000000033,79,1.0,1.0,0.0
CCMSLIB00000085562,CCMSLIB00000085793,0.0,0.6666666666666666,0.8273289690751546,0.8076923076923077,27,0.7757994811000724,4,2,2,372.175,15.005999999999972,10,1.0,11.5,0.3883986861385599
CCMSLIB00000085412,CCMSLIB00000085178,0.0,0.2222222222222222,0.0403563062693413,0.0,19,0.7357478632532325,3,1,2,268.105,118.07999999999998,70,0.0,-1.0,0.0
CCMSLIB00000085412,CCMSLIB00000085335,0.0,0.2222222222222222,0.0403563062693413,0.0,19,0.8231350890648768,2,0,2,268.105,68.05699999999996,70,0.0,-1.0,0.0
CCMSLIB00000085881,CCMSLIB00000085120,0.0,0.1818181818181818,0.7033525361298207,0.5909090909090909,23,0.6808098060490866,38,1,37,315.234,114.07,72,0.0,-1.0,0.0
CCMSLIB00000084784,CCMSLIB00000085054,0.0,0.3636363636363636,0.1916339238194192,0.4583333333333333,25,0.5726968513998758,45,15,30,347.224,15.990999999999984,99,0.9333333333333332,2.142857142857143,0.4134930779805882
CCMSLIB00000085412,CCMSLIB00000086051,0.0,0.0,0.0,0.0,19,0.0,0,0,0,268.105,33.96600000000001,70,0.0,-1.0,0.0
CCMSLIB00000085225,CCMSLIB00000085335,0.0,0.2222222222222222,0.0403563062693413,0.0,19,0.822802201571672,2,0,2,268.103,68.05899999999997,55,0.0,-1.0,0.0
CCMSLIB00000085985,CCMSLIB00000085697,0.0,0.8571428571428571,0.6975709933394274,0.9642857142857144,29,0.5685992096921834,60,0,60,405.225,84.10199999999998,100,0.0,-1.0,0.0
CCMSLIB00000084979,CCMSLIB00000085867,0.0,0.4444444444444444,0.3339778493590578,0.0,19,0.708354378678362,3,2,1,268.103,118.08299999999996,47,0.5,2.0,0.0737390617616963
CCMSLIB00000085412,CCMSLIB00000085643,0.0,0.5555555555555556,0.2302957229139938,0.2777777777777778,19,0.8041567394279368,3,2,1,268.105,91.046,70,0.5,2.0,0.0495105128971389
CCMSLIB00000085331,CCMSLIB00000085776,0.0,0.75,0.7726918743616935,0.6923076923076923,27,0.808113896800278,55,2,53,377.206,16.004999999999995,100,1.0,4.0,0.0905000034813355
CCMSLIB00000084845,CCMSLIB00000085114,1.0,1.0,0.5991133320774664,1.0,23,0.7461914660549804,39,8,31,315.236,15.992999999999997,97,0.5,2.25,0.0954176643386009
CCMSLIB00000086028,CCMSLIB00000085673,0.0,0.8181818181818182,0.7488763316055538,0.8571428571428571,22,0.6989549250496736,39,32,7,295.185,30.00999999999999,90,0.96875,2.290322580645161,0.2761339303350659
CCMSLIB00000084981,CCMSLIB00000085485,0.0,0.75,0.6082142007291609,0.125,25,0.2321136019638502,35,7,28,347.221,13.98599999999999,90,1.0,6.285714285714286,0.3085794974050468
CCMSLIB00000085862,CCMSLIB00000085197,0.25,1.0,0.7414135030251335,1.0,22,0.7647878921473815,46,29,17,295.183,30.00799999999998,73,0.9655172413793104,2.4285714285714284,0.4040793107869013
CCMSLIB00000085976,CCMSLIB00000085040,0.0,0.6666666666666666,0.6003680131602658,0.92,26,0.8280550891348317,54,6,48,363.214,70.04399999999998,99,0.6666666666666666,6.0,0.1020161516223431
CCMSLIB00000085865,CCMSLIB00000085116,0.0,0.3333333333333333,0.2705261885008457,0.6296296296296297,28,0.5444525519889285,44,5,39,393.211,17.988999999999976,100,1.0,8.6,0.2191506332328806
CCMSLIB00000085225,CCMSLIB00000085137,0.0,0.0,0.0,0.0,19,0.0,0,0,0,268.103,17.992999999999995,55,0.0,-1.0,0.0
CCMSLIB00000085776,CCMSLIB00000085116,0.0,0.3333333333333333,0.27593940170827,0.6296296296296297,28,0.5205036688556954,44,5,39,393.211,17.988999999999976,100,1.0,9.2,0.1979626908940325
CCMSLIB00000085054,CCMSLIB00000085856,0.0,0.6666666666666666,0.5023022305059627,0.92,26,0.7041837395664845,57,5,52,363.215,84.06400000000002,100,0.4,3.5,0.0674899032931945
CCMSLIB00000084979,CCMSLIB00000085137,0.0,0.0,0.0,0.0,19,0.0,0,0,0,268.103,17.992999999999995,47,0.0,-1.0,0.0
CCMSLIB00000085881,CCMSLIB00000085319,1.0,1.0,0.6432960473271171,1.0,23,0.3831495562843309,40,4,36,315.234,15.987000000000023,72,0.0,-1.0,0.0
CCMSLIB00000085060,CCMSLIB00000085485,0.0,0.5,0.6731911388245304,0.7916666666666666,25,0.2510370353495392,47,16,31,347.22,13.986999999999966,98,1.0,12.9375,0.4241491565257488
CCMSLIB00000084979,CCMSLIB00000085793,0.0,0.2222222222222222,0.0648824103039536,0.5,19,0.06823002482887,2,1,1,268.103,119.07799999999996,47,0.0,-1.0,0.0
CCMSLIB00000085040,CCMSLIB00000085856,1.0,1.0,0.5263664167359683,1.0,31,0.8307908967616278,62,9,53,433.258,14.021000000000017,100,0.6666666666666666,2.1666666666666665,0.1214536316564685
CCMSLIB00000085239,CCMSLIB00000085789,0.0,0.0909090909090909,0.2476395708748178,0.9523809523809524,22,0.8610325802616053,69,3,66,299.199,42.01599999999996,98,1.0,7.0,0.1462294874471147
CCMSLIB00000084845,CCMSLIB00000085500,0.0,0.8181818181818182,0.7487348460710727,0.5909090909090909,23,0.2612783509555345,56,12,44,315.236,15.997000000000014,97,0.6666666666666666,2.125,0.2741104120202994
CCMSLIB00000084784,CCMSLIB00000084950,0.0,0.4545454545454545,0.3660303875499738,0.6666666666666666,25,0.6399728222679288,48,3,45,347.224,58.00400000000002,99,1.0,37.0,0.0749544128887383
CCMSLIB00000086103,CCMSLIB00000085431,0.0,0.6428571428571429,0.595017906494163,0.4827586206896552,30,0.8897048160641509,70,27,43,421.21,14.011000000000024,100,1.0,9.555555555555555,1.402972251519331
CCMSLIB00000084981,CCMSLIB00000085054,0.0,0.8333333333333334,0.8567323186256406,0.9166666666666666,25,0.3863930005312673,36,17,19,347.221,15.993999999999971,90,0.7647058823529411,4.769230769230769,0.4531574380628808
CCMSLIB00000085049,CCMSLIB00000085806,0.0,0.0,0.6027020718213987,0.9130434782608696,24,0.4992250932762899,48,4,44,333.241,58.012,100,1.0,3.5,0.1001444397973317
CCMSLIB00000085263,CCMSLIB00000085976,0.0,0.75,0.5982802982267736,0.4166666666666667,25,0.7798970789213093,55,9,46,347.218,15.99599999999998,100,0.7777777777777778,1.7142857142857142,0.1889842394529227
CCMSLIB00000084872,CCMSLIB00000085327,0.0909090909090909,1.0,0.6698270345497552,0.9,21,0.9879425246844457,4,0,4,294.21,14.008000000000038,7,0.0,-1.0,0.0
CCMSLIB00000085263,CCMSLIB00000084937,0.0,0.6666666666666666,0.5021968081992116,0.0,25,0.5572068354147662,45,10,35,347.218,13.984999999999957,100,0.9,8.777777777777779,0.2322143263303515
CCMSLIB00000085737,CCMSLIB00000085210,0.0,0.3333333333333333,0.3681010125103992,0.4,31,0.5972229686370407,53,6,47,435.222,17.986000000000047,100,1.0,2.833333333333333,0.0887001606862003
CCMSLIB00000085800,CCMSLIB00000084906,0.0,0.6666666666666666,0.1533171790544556,0.0,13,0.0052467920103557,2,0,2,186.089,33.96100000000001,59,0.0,-1.0,0.0
CCMSLIB00000085263,CCMSLIB00000085856,0.0,0.75,0.5790121892817595,0.7916666666666666,25,0.6972230939043039,50,1,49,347.218,100.06099999999998,100,1.0,6.0,0.0717155488803833
CCMSLIB00000085724,CCMSLIB00000085497,0.0,0.4615384615384615,0.5016684535728185,0.8076923076923077,27,0.4821538293599972,52,12,40,375.257,15.997000000000014,100,0.75,2.7777777777777777,0.1303986432111182
CCMSLIB00000085976,CCMSLIB00000085329,1.0,1.0,0.3075351780414508,1.0,26,0.7369638607886144,55,7,48,363.214,42.00600000000003,99,0.8571428571428571,1.5,0.1097812106164112
CCMSLIB00000085331,CCMSLIB00000085865,0.0,0.75,0.7700692108340506,0.7692307692307693,27,0.7780755710468281,51,4,47,377.206,16.004999999999995,100,1.0,17.25,0.1284180524111954
CCMSLIB00000084951,CCMSLIB00000085276,0.0,0.6666666666666666,0.6320615697947627,0.75,13,0.0297128931844942,1,0,1,181.072,14.013000000000003,18,0.0,-1.0,0.0
CCMSLIB00000085976,CCMSLIB00000085212,1.0,1.0,0.4905305006240736,1.0,26,0.6278481906571208,52,0,52,363.214,100.017,99,0.0,-1.0,0.0
CCMSLIB00000085282,CCMSLIB00000085275,0.0,0.2,0.0685534362869093,0.3333333333333333,13,0.6626900642509138,2,0,2,181.069,56.06300000000002,14,0.0,-1.0,0.0
CCMSLIB00000084826,CCMSLIB00000084833,1.0,1.0,0.4879643476671575,1.0,25,0.8672572422544509,55,3,52,345.246,42.01100000000002,98,1.0,2.0,0.1291846869413548
CCMSLIB00000085225,CCMSLIB00000085939,0.0,0.2222222222222222,0.0403563062693413,0.0,19,0.7833408211273294,2,0,2,268.103,68.06099999999998,55,0.0,-1.0,0.0
CCMSLIB00000085881,CCMSLIB00000085500,0.0,0.8181818181818182,0.7486852084044009,0.5909090909090909,23,0.2519715764203865,50,11,39,315.234,15.999000000000024,72,0.6363636363636364,2.2857142857142856,0.3692876384162367
CCMSLIB00000085976,CCMSLIB00000085697,1.0,1.0,0.4877978358185829,1.0,26,0.3803359019635189,49,0,49,363.214,126.113,99,0.0,-1.0,0.0
CCMSLIB00000084845,CCMSLIB00000085120,0.0,0.1818181818181818,0.6662560033399689,0.6818181818181818,23,0.6786126337211292,45,1,44,315.236,114.06799999999998,97,0.0,-1.0,0.0
CCMSLIB00000084979,CCMSLIB00000085939,0.0,0.2222222222222222,0.0403563062693413,0.0,19,0.7539124781085873,2,0,2,268.103,68.06099999999998,47,0.0,-1.0,0.0
CCMSLIB00000084979,CCMSLIB00000085190,0.0,0.7777777777777778,0.6545691513836213,0.6111111111111112,19,0.8431397403931128,3,2,1,268.103,17.990999999999985,47,0.5,2.0,0.0737390617616963
CCMSLIB00000085976,CCMSLIB00000084950,1.0,1.0,0.6557341259388695,1.0,26,0.7540546592910902,57,8,49,363.214,42.01400000000001,99,0.875,5.0,0.1295653791952524
CCMSLIB00000085412,CCMSLIB00000085867,0.0,0.4444444444444444,0.3339778493590578,0.0,19,0.7402784781418129,4,3,1,268.105,118.08099999999996,70,0.3333333333333333,2.0,0.0495105128971389
CCMSLIB00000085865,CCMSLIB00000085431,1.0,1.0,0.7530021622119256,1.0,28,0.8832141663836554,66,7,59,393.211,42.00999999999999,100,1.0,4.714285714285714,0.3326685915971648
CCMSLIB00000085881,CCMSLIB00000085114,1.0,1.0,0.6008891068072448,1.0,23,0.7643977212340656,36,9,27,315.234,15.995000000000005,72,0.5555555555555556,3.4,0.2348109767629271
CCMSLIB00000085960,CCMSLIB00000085437,1.0,1.0,0.6736239297761488,1.0,27,0.91720849976096,66,2,64,375.213,42.017,100,0.5,18.0,0.0309703217260719
CCMSLIB00000085114,CCMSLIB00000084981,0.0,0.75,0.577296102683545,0.0434782608695652,24,0.7544606891032257,39,7,32,331.229,15.99200000000002,89,0.5714285714285714,2.25,0.1343873530553083
CCMSLIB00000085060,CCMSLIB00000085054,1.0,1.0,0.8711425751338224,1.0,25,0.4316530049722032,51,22,29,347.22,15.994999999999948,98,0.7727272727272727,5.529411764705882,0.3868786926417252
