id_known,id_unknown,is_max,proximity,average_dist_normalized,sorted_rank,num_atoms,cosine_true_site
CCMSLIB00000847742,CCMSLIB00000845895,1.0,1.0,0.9272169602019112,1.0,21,0.1046206914091554
CCMSLIB00000848250,CCMSLIB00000852867,0.0,0.4117647058823529,0.3616300887826864,0.5833333333333334,37,0.0121266369361929
CCMSLIB00005721165,CCMSLIB00000845378,0.0,0.1333333333333333,0.262046250739692,0.6923076923076923,40,0.0014308050545699
CCMSLIB00005721678,CCMSLIB00000848832,0.0,0.5625,0.5750073256982576,0.7142857142857143,22,0.0127333005039482
CCMSLIB00000848216,CCMSLIB00000846041,0.0,0.5333333333333333,0.4928433360386861,0.6333333333333333,31,0.0
CCMSLIB00000848640,CCMSLIB00000848529,0.0,0.6,0.4022171904152927,0.4242424242424242,34,0.0
CCMSLIB00000848529,CCMSLIB00000845447,0.0,0.8125,0.6346887831514303,0.7941176470588235,35,0.0069955615743631
CCMSLIB00000845164,CCMSLIB00000848962,0.0,0.5,0.5740026859460476,0.8571428571428571,15,0.0029443836191699
CCMSLIB00000845714,CCMSLIB00000846135,0.0,0.0,0.0,0.0,20,0.0
CCMSLIB00005721145,CCMSLIB00000848818,0.0,0.8,0.5785535450819289,0.8518518518518519,28,0.2695458477621885
CCMSLIB00000848249,CCMSLIB00000848143,0.0,0.5833333333333334,0.5326430193224632,0.875,33,0.0548847781352243
CCMSLIB00000848028,CCMSLIB00000845625,1.0,1.0,1.0,1.0,25,0.1689352724574555
CCMSLIB00000855420,CCMSLIB00000851759,0.0,0.5333333333333333,0.5041740947289445,0.8461538461538461,27,0.0022079103561669
CCMSLIB00000848378,CCMSLIB00000847591,0.0,0.8,0.6220444387828211,0.8421052631578947,20,0.0
CCMSLIB00000850638,CCMSLIB00000846555,0.0,0.4,0.4494462483379666,0.8529411764705882,35,0.2237144344461269
CCMSLIB00000848634,CCMSLIB00000853669,0.0,0.2307692307692307,0.0443058846290284,0.7083333333333334,25,0.0273649703193985
CCMSLIB00000848486,CCMSLIB00000847164,0.0,0.8333333333333334,0.5779572832786947,0.9393939393939394,34,0.4394493600507896
CCMSLIB00005723167,CCMSLIB00005722804,0.0,0.5454545454545454,0.4345982688679347,0.625,25,0.0
CCMSLIB00005721617,CCMSLIB00000847006,0.0,0.7692307692307693,0.6398992522970561,0.9393939393939394,34,0.370231532063719
CCMSLIB00000845056,CCMSLIB00000845303,0.0,0.25,0.048529530664899,0.1935483870967742,32,0.0
CCMSLIB00005721111,CCMSLIB00005721381,0.0,0.1333333333333333,0.102729540027267,0.064516129032258,32,0.0
CCMSLIB00000848653,CCMSLIB00000849090,0.0,0.1,0.0001234109147788,0.5714285714285714,22,0.0
CCMSLIB00000849086,CCMSLIB00000846262,0.0,0.4615384615384615,0.4430594567626058,0.2413793103448276,30,0.0
CCMSLIB00000848300,CCMSLIB00000847788,0.0,0.0,0.0,0.0,19,0.0
CCMSLIB00000851125,CCMSLIB00000850844,0.0,0.0,0.372856887198584,0.9722222222222222,37,0.0790095510782776
CCMSLIB00000846029,CCMSLIB00000848537,0.0,0.8,0.5067896524092671,0.9302325581395348,44,0.3551897852067081
CCMSLIB00000847785,CCMSLIB00000847638,0.0,0.2857142857142857,0.0820851012301599,0.6,16,0.0
CCMSLIB00000849089,CCMSLIB00000847880,0.0,0.8,0.4428397649151127,0.55,21,0.0
CCMSLIB00005721467,CCMSLIB00000849015,1.0,1.0,0.7108267836144926,1.0,33,0.5377382469886606
CCMSLIB00000847622,CCMSLIB00000848041,0.0,0.5,0.3474713821056906,0.48,26,0.0015770751262908
CCMSLIB00000848536,CCMSLIB00000848347,0.0,0.1052631578947368,0.149622259557956,0.1568627450980392,52,0.0
CCMSLIB00000846158,CCMSLIB00000846594,0.0,0.2142857142857142,0.0274947075965926,0.125,25,0.0
CCMSLIB00000855097,CCMSLIB00000854783,0.0,0.56,0.5547376500915343,0.8387096774193549,63,0.1351144460549616
CCMSLIB00005721617,CCMSLIB00000846805,1.0,1.0,0.7258125113712046,1.0,34,0.4048738076989514
CCMSLIB00000848554,CCMSLIB00000848234,0.0,0.5,0.3743819346417568,0.8974358974358975,40,0.005517930082159
CCMSLIB00005722357,CCMSLIB00005722440,0.0,0.1428571428571428,0.2708935310643403,0.3953488372093023,44,0.0111192071363262
CCMSLIB00000851772,CCMSLIB00000850513,1.0,1.0,0.5234349186137058,1.0,29,0.0854771664296778
CCMSLIB00000847318,CCMSLIB00005721780,0.0,0.5625,0.4646896794716207,0.8518518518518519,28,0.0056947191257878
CCMSLIB00000845116,CCMSLIB00000846625,0.0,0.1428571428571428,0.2644531543547833,0.6511627906976745,44,0.0471402528841555
CCMSLIB00005722743,CCMSLIB00005722005,0.0,0.5,0.3678795147473232,0.0869565217391304,24,0.0
CCMSLIB00000847817,CCMSLIB00000850906,0.0,0.6785714285714286,0.4448560028661064,0.423728813559322,60,0.0078477835740932
CCMSLIB00000849918,CCMSLIB00000853368,0.0,0.1111111111111111,0.1213814907420848,0.2222222222222222,37,0.0
CCMSLIB00000848072,CCMSLIB00000846968,0.0,0.1666666666666666,0.2282692853215104,0.896551724137931,30,0.3593436331881799
CCMSLIB00000848899,CCMSLIB00000847379,0.0,0.4545454545454545,0.3011942841988071,0.9444444444444444,19,0.0
CCMSLIB00000848299,CCMSLIB00005721564,0.0,0.1538461538461538,0.2260924670326298,0.5333333333333333,16,0.0036351450263073
CCMSLIB00000846233,CCMSLIB00005721152,0.0,0.7222222222222222,0.6236033612555562,0.9473684210526316,39,0.0874495780104354
CCMSLIB00000849466,CCMSLIB00000852541,1.0,1.0,0.659229443289771,1.0,26,0.1941317937339854
