id_known,id_unknown,is_max,proximity,average_dist_normalized,sorted_rank,helpers,num_helpers,num_atoms,cosine,matched,shifted,unshifted,weight,delta,peaks,shifted_annotated_ratio,shifted_annotated_ambiguity,shifted_annotated_entropy
CCMSLIB00000846519,CCMSLIB00000845809,0.0,0.8571428571428571,0.1355117756695818,0.9583333333333334,['CCMSLIB00000849080'],1,49,0.7909407600068901,52,16,36,706.401,42.00999999999999,65,1.0,33.75,0.8464981165494594
CCMSLIB00000847988,CCMSLIB00000847333,0.0,0.7142857142857143,0.8007809205482428,0.85,['CCMSLIB00000848334'],1,41,0.1237390094323042,20,17,3,579.171,15.993999999999916,99,0.4705882352941176,15.375,0.1588835892440403
CCMSLIB00000848301,CCMSLIB00005721643,0.0,0.7,0.6224208391590994,0.7,['CCMSLIB00000847337' 'CCMSLIB00000847500' 'CCMSLIB00000848341'  'CCMSLIB00000848636' 'CCMSLIB00000848693' 'CCMSLIB00005721576'],6,21,0.7751817162347059,7,5,2,291.086,15.99599999999998,40,0.2,3.0,0.0202732554054082
CCMSLIB00000848857,CCMSLIB00000846882,1.0,1.0,0.41506148680271,1.0,['CCMSLIB00000845303' 'CCMSLIB00000848249' 'CCMSLIB00000848290'],3,34,0.9979148847025744,3,0,3,479.118,162.05300000000005,10,0.0,-1.0,0.0
CCMSLIB00000847433,CCMSLIB00000848653,0.0,0.7,0.7948872292290501,0.9,['CCMSLIB00000847621' 'CCMSLIB00000848378' 'CCMSLIB00000846413'  'CCMSLIB00000848072' 'CCMSLIB00000848313' 'CCMSLIB00000849013'],6,21,0.8215574362912084,12,8,4,287.055,15.995000000000005,16,0.625,2.4,0.4068114199483761
CCMSLIB00000851008,CCMSLIB00000854335,0.0,0.5,0.1476865780929159,0.5357142857142857,['CCMSLIB00000853770' 'CCMSLIB00000852234'],2,29,0.2074048765668611,9,1,8,423.15,162.03100000000006,62,1.0,4.0,0.0139201002799248
CCMSLIB00000848846,CCMSLIB00000848668,0.0476190476190476,1.0,0.5710388355046385,0.5476190476190477,['CCMSLIB00000845060' 'CCMSLIB00000845303' 'CCMSLIB00000846155'  'CCMSLIB00000847904' 'CCMSLIB00000848249' 'CCMSLIB00000848751'  'CCMSLIB00000845960' 'CCMSLIB00000847164' 'CCMSLIB00000847608'  'CCMSLIB00005721696'],10,43,0.996831032941666,4,0,4,611.16,146.058,4,0.0,-1.0,0.0
CCMSLIB00000847858,CCMSLIB00005721176,0.0,0.5,0.3933442378573815,0.9714285714285714,['CCMSLIB00000845303' 'CCMSLIB00000847904' 'CCMSLIB00000848249'  'CCMSLIB00000848751'],4,36,0.99644890638801,12,2,10,507.113,43.988999999999976,15,1.0,8.5,0.7437020891447884
CCMSLIB00000846413,CCMSLIB00000846803,0.1111111111111111,1.0,0.7585798041608663,0.896551724137931,['CCMSLIB00000847433' 'CCMSLIB00000845056' 'CCMSLIB00000845060'  'CCMSLIB00000846155' 'CCMSLIB00000846968' 'CCMSLIB00000847842'  'CCMSLIB00000847904' 'CCMSLIB00000848318' 'CCMSLIB00000848655'  'CCMSLIB00000848777' 'CCMSLIB00000848930' 'CCMSLIB00000849018'  'CCMSLIB00005721451'],13,30,0.9820005692390754,4,0,4,419.097,43.99000000000001,9,0.0,-1.0,0.0
CCMSLIB00000848333,CCMSLIB00000846086,0.0,0.5384615384615384,0.6910669602947387,0.7741935483870968,[],0,32,0.2884667374426981,32,1,31,449.108,132.04199999999997,52,1.0,36.0,0.0855290249249076
CCMSLIB00005721314,CCMSLIB00000845675,0.0,0.4545454545454545,0.6180599706589857,0.8888888888888888,[],0,28,0.3781877062574788,35,0,35,395.134,146.03599999999994,98,0.0,-1.0,0.0
CCMSLIB00000855180,CCMSLIB00000852462,0.5,1.0,0.7166681557885419,1.0,[],0,50,0.8741241788446643,53,6,47,713.374,42.01099999999997,100,0.5,7.666666666666667,0.1700683031442257
CCMSLIB00000845616,CCMSLIB00000848357,0.0666666666666666,1.0,0.5428148922318469,0.9423076923076924,['CCMSLIB00000845612' 'CCMSLIB00000848355' 'CCMSLIB00000848846'],3,53,0.9996808219914342,9,4,5,757.218,14.016000000000076,12,0.5,1.0,0.0
CCMSLIB00000854373,CCMSLIB00000852108,0.0,0.125,0.0004559441743721,0.2608695652173913,[],0,24,0.5155858278460358,36,9,27,333.17,14.014999999999986,99,0.2222222222222222,1.0,0.0
CCMSLIB00000854975,CCMSLIB00000852261,0.125,1.0,0.8397572306426546,0.8260869565217391,['CCMSLIB00000846158' 'CCMSLIB00000847508'],2,24,0.7636332406623718,4,4,0,339.107,30.010999999999967,5,0.75,2.333333333333333,0.3243720864865315
CCMSLIB00000848355,CCMSLIB00000845960,0.1,1.0,0.7399579947002812,0.7857142857142857,['CCMSLIB00000845060' 'CCMSLIB00000845303' 'CCMSLIB00000846155'  'CCMSLIB00000847904' 'CCMSLIB00000848249' 'CCMSLIB00000848751'  'CCMSLIB00000845253' 'CCMSLIB00000845616' 'CCMSLIB00000847120'  'CCMSLIB00000847164' 'CCMSLIB00000847608' 'CCMSLIB00000848668'],12,43,0.9987267737643836,5,0,5,611.16,132.043,6,0.0,-1.0,0.0
CCMSLIB00000855420,CCMSLIB00000847730,0.0714285714285714,1.0,0.7165707116847546,1.0,['CCMSLIB00000846974' 'CCMSLIB00000848681' 'CCMSLIB00000849883'  'CCMSLIB00000850596' 'CCMSLIB00000851759' 'CCMSLIB00000852969'],6,27,0.8777368200415427,26,14,12,390.147,72.02100000000002,54,0.2142857142857142,1.0,0.0
CCMSLIB00000848888,CCMSLIB00000847954,0.0,0.8235294117647058,0.575096644332301,0.5849056603773585,['CCMSLIB00000845828' 'CCMSLIB00000846710' 'CCMSLIB00000845281'],3,54,0.9996342467426798,9,6,3,771.234,30.010999999999967,9,0.5,11.0,1.0396768443337596
CCMSLIB00000845309,CCMSLIB00000846841,0.0,0.3333333333333333,0.2590983156627252,0.5384615384615384,[],0,14,0.7752917787590832,9,2,7,197.128,14.01600000000002,24,0.5,2.0,0.0577622650466621
CCMSLIB00000847757,CCMSLIB00000845245,0.1428571428571428,1.0,0.7563884915420425,1.0,['CCMSLIB00000848751' 'CCMSLIB00000847289'],2,43,0.9658017140804396,7,2,5,611.16,15.995000000000005,20,1.0,7.5,0.5169129699754054
CCMSLIB00000847516,CCMSLIB00000851935,0.0,0.9722222222222222,0.6583859553358402,0.8571428571428571,[],0,78,0.6936158745997543,60,17,43,1121.61,16.0,100,0.7058823529411765,8.083333333333334,0.4332602120017522
CCMSLIB00000847337,CCMSLIB00000848337,0.0,0.8,0.6719826785187204,0.1578947368421052,['CCMSLIB00000851071'],1,20,0.6199510918236593,16,8,8,275.091,15.995000000000005,36,0.625,1.8,0.1574781656592089
CCMSLIB00005721928,CCMSLIB00005722386,0.0909090909090909,1.0,0.5737256733538849,0.9090909090909092,[],0,23,0.919012758707864,8,7,1,313.144,68.06200000000001,16,0.7142857142857143,2.4,0.4152712937854093
CCMSLIB00005722776,CCMSLIB00005722440,0.0,0.4166666666666667,0.509422235758224,0.7843137254901961,['CCMSLIB00005722357' 'CCMSLIB00005722788'],2,52,0.4026069333735941,8,2,6,753.427,42.00999999999999,32,1.0,23.0,0.6441983123322527
CCMSLIB00000846710,CCMSLIB00000848668,0.0,0.8235294117647058,0.4962983433632894,0.2549019607843137,['CCMSLIB00000845060' 'CCMSLIB00000846155' 'CCMSLIB00000848466'  'CCMSLIB00000848888' 'CCMSLIB00005721827'],5,52,0.9997876068928614,8,4,4,741.223,15.995000000000005,8,0.5,8.5,0.432986306299233
CCMSLIB00000845075,CCMSLIB00000845080,0.0,0.9,0.7440042139031492,0.76,['CCMSLIB00000848320' 'CCMSLIB00005721525'],2,26,0.4167230773081037,16,13,3,395.044,33.96199999999999,96,0.6153846153846154,4.375,0.0797760994219212
CCMSLIB00000852805,CCMSLIB00000852170,0.0,0.5714285714285714,0.4491776901709648,0.5882352941176471,[],0,18,0.2879424948207207,45,22,23,249.149,15.993999999999971,99,0.1818181818181818,1.25,0.0070014866723226
CCMSLIB00000848253,CCMSLIB00000845881,0.0,0.5357142857142857,0.6805251100858204,0.9130434782608696,[],0,47,0.9055541566617324,65,1,64,667.405,324.1940000000001,100,0.0,-1.0,0.0
CCMSLIB00000847236,CCMSLIB00000848340,0.0,0.7692307692307693,0.7550171579596957,0.4583333333333333,[],0,25,0.8011319992298686,24,14,10,343.117,30.010999999999967,59,0.5,6.0,0.1722396516512068
CCMSLIB00000852491,CCMSLIB00000850015,0.0,0.5714285714285714,0.5672899438635606,0.6181818181818182,[],0,56,0.9805673141817276,72,0,72,795.453,162.05200000000002,100,0.0,-1.0,0.0
