id_known,id_unknown,is_max,proximity,average_dist_normalized,sorted_rank,num_atoms
CCMSLIB00000846878,CCMSLIB00000848866,0.02,0.6066666666666667,0.5097582053771054,0.4545945945945946,38
CCMSLIB00000846916,CCMSLIB00000846322,0.04,0.4725,0.4125863543467281,0.5733333333333333,31
CCMSLIB00000845831,CCMSLIB00000853587,0.02,0.4035294117647058,0.2664461815730657,0.4375,41
CCMSLIB00000850072,CCMSLIB00005721152,0.04,0.4058823529411763,0.2568853447451186,0.5284210526315788,39
CCMSLIB00000845758,CCMSLIB00005721281,0.02,0.7013333333333337,0.6642515456929384,0.4039999999999999,31
CCMSLIB00000854975,CCMSLIB00000847508,0.06,0.5757142857142857,0.4600618293245069,0.5530434782608696,24
CCMSLIB00000848843,CCMSLIB00000852883,0.04,0.4109090909090909,0.3416382946277844,0.5176923076923078,27
CCMSLIB00000849071,CCMSLIB00000848913,0.02,0.5729411764705883,0.5232548427861897,0.451904761904762,43
CCMSLIB00000850626,CCMSLIB00000852158,0.02,0.6127272727272725,0.5382645274089615,0.5392857142857143,29
CCMSLIB00000846155,CCMSLIB00000845189,0.02,0.4305882352941176,0.354732506943721,0.4829268292682926,42
CCMSLIB00005722519,CCMSLIB00005722788,0.02,0.5933333333333333,0.5274771020636443,0.4994117647058823,35
CCMSLIB00000847742,CCMSLIB00000845895,0.04,0.5959999999999999,0.5159950107506812,0.5319999999999999,21
CCMSLIB00000848250,CCMSLIB00000852867,0.04,0.5882352941176471,0.4723885033133636,0.5427777777777779,37
CCMSLIB00005721165,CCMSLIB00000845378,0.04,0.5880000000000001,0.4691001080426272,0.5794871794871795,40
CCMSLIB00005721678,CCMSLIB00000848832,0.04,0.5875,0.5063786567785328,0.4990476190476191,22
CCMSLIB00000848216,CCMSLIB00000846041,0.02,0.7106666666666669,0.6254072083669084,0.4986666666666667,31
CCMSLIB00000848640,CCMSLIB00000848529,0.02,0.46,0.3558134050962994,0.4145454545454545,34
CCMSLIB00000848529,CCMSLIB00000845447,0.02,0.56375,0.5229227561438266,0.4488235294117645,35
CCMSLIB00000845164,CCMSLIB00000848962,0.16,0.74,0.6338666596993113,0.5771428571428571,15
