id_known,id_unknown,is_max,proximity,average_dist_normalized,sorted_rank,num_atoms
CCMSLIB00005463968,CCMSLIB00005464021,0.08,0.5366666666666666,0.436834775799878,0.1775,9
CCMSLIB00005464230,CCMSLIB00005464425,0.02,0.4857142857142857,0.3666197060361061,0.8400000000000002,13
CCMSLIB00005463917,CCMSLIB00005463946,0.08,0.585,0.4879296315090896,0.3233333333333333,7
CCMSLIB00005464230,CCMSLIB00005463552,0.04,0.3542857142857143,0.2310472903612015,0.9199999999999996,13
CCMSLIB00005464389,CCMSLIB00005464489,0.04,0.311111111111111,0.2206392987170716,0.3336842105263158,20
CCMSLIB00005463920,CCMSLIB00005464130,0.08,0.5319999999999999,0.4158953067045448,0.5285714285714284,8
CCMSLIB00005464221,CCMSLIB00005464418,0.08,0.6625,0.5889941604915808,0.425,13
CCMSLIB00005464397,CCMSLIB00005464314,0.12,0.525,0.4347342663025622,0.12,18
CCMSLIB00005464104,CCMSLIB00005464182,0.14,0.504,0.3760229657057773,0.14,9
CCMSLIB00005464201,CCMSLIB00005464448,0.1,0.5600000000000002,0.4525177451628163,0.1,12
CCMSLIB00005463917,CCMSLIB00005463915,0.08,0.585,0.4879296315090896,0.3233333333333333,7
CCMSLIB00005463927,CCMSLIB00005464036,0.06,0.6333333333333332,0.5468939844760956,0.2885714285714287,8
CCMSLIB00005463927,CCMSLIB00005464130,0.16,0.4466666666666667,0.3798508423589986,0.16,8
CCMSLIB00005464098,CCMSLIB00005464123,0.04,0.4800000000000001,0.3845549726694496,0.5580000000000002,11
CCMSLIB00005464088,CCMSLIB00005464182,0.14,0.504,0.3760229657057773,0.14,9
CCMSLIB00005464344,CCMSLIB00005464504,0.02,0.3644444444444443,0.259805330127132,0.747058823529412,18
CCMSLIB00005464221,CCMSLIB00005464437,0.08,0.6625,0.5889941604915808,0.425,13
CCMSLIB00005463936,CCMSLIB00005464138,0.12,0.556,0.4516003648816164,0.2228571428571427,8
CCMSLIB00005464384,CCMSLIB00005464325,0.06,0.6755555555555559,0.6070424636147256,0.577333333333334,16
CCMSLIB00005464314,CCMSLIB00005464534,0.04,0.371111111111111,0.2614016024308656,0.1944444444444444,19
CCMSLIB00005464251,CCMSLIB00005463613,0.1,0.522857142857143,0.4125188939087525,0.1,13
CCMSLIB00005464275,CCMSLIB00005464469,0.12,0.3999999999999998,0.286648949646449,0.6254545454545459,12
CCMSLIB00005464344,CCMSLIB00005464314,0.02,0.6066666666666667,0.5137108679351402,0.2976470588235296,18
CCMSLIB00005463927,CCMSLIB00005463964,0.06,0.6333333333333332,0.5468939844760956,0.2885714285714287,8
CCMSLIB00005464026,CCMSLIB00005464128,0.04,0.5542857142857145,0.4586812568943758,0.6111111111111117,10
CCMSLIB00005464399,CCMSLIB00005464389,0.08,0.6200000000000001,0.5284901409963298,0.4622222222222221,19
CCMSLIB00005463916,CCMSLIB00005464063,0.12,0.53,0.4098412912892834,0.5975,9
CCMSLIB00005464100,CCMSLIB00005464192,0.14,0.5828571428571429,0.494302996115905,0.7975,9
CCMSLIB00005464206,CCMSLIB00005464484,0.06,0.5319999999999999,0.4305786685222335,0.3400000000000001,13
CCMSLIB00005464234,CCMSLIB00005464456,0.04,0.37,0.2450198710647596,0.9127272727272724,12
CCMSLIB00005463987,CCMSLIB00005464026,0.14,0.4166666666666667,0.3396365044778215,0.14,9
CCMSLIB00005463920,CCMSLIB00005463987,0.16,0.4119999999999998,0.3325503417265672,0.16,8
CCMSLIB00005464404,CCMSLIB00005464599,0.06,0.6745454545454542,0.6044381302814,0.4484210526315786,20
CCMSLIB00005463920,CCMSLIB00005464089,0.16,0.4119999999999998,0.3325503417265672,0.16,8
CCMSLIB00005464117,CCMSLIB00005464240,0.08,0.5457142857142858,0.4402902886585344,0.1545454545454544,12
CCMSLIB00005464325,CCMSLIB00005464599,0.04,0.3977777777777777,0.2845245474318117,0.21625,17
CCMSLIB00005463927,CCMSLIB00005463968,0.08,0.673333333333333,0.6018829014612223,0.5285714285714284,8
CCMSLIB00005463917,CCMSLIB00005464056,0.2,0.535,0.4171003585547284,0.2,7
CCMSLIB00005464556,CCMSLIB00005463885,0.04,0.5323076923076921,0.4248400376861276,0.3,22
CCMSLIB00005463920,CCMSLIB00005464026,0.16,0.4119999999999998,0.3325503417265672,0.16,8
CCMSLIB00005463927,CCMSLIB00005464296,0.12,0.5600000000000002,0.468849410299342,0.2228571428571427,8
CCMSLIB00005464312,CCMSLIB00005464608,0.12,0.436,0.3463845563136971,0.12,20
CCMSLIB00005463920,CCMSLIB00005463976,0.12,0.5480000000000002,0.4434077802678298,0.2228571428571427,8
CCMSLIB00005464501,CCMSLIB00005464556,0.1,0.5225,0.4450559543611971,0.5685714285714287,15
CCMSLIB00005464240,CCMSLIB00005463563,0.1,0.522857142857143,0.4125188939087525,0.1,13
CCMSLIB00005463920,CCMSLIB00005464014,0.16,0.4119999999999998,0.3325503417265672,0.16,8
CCMSLIB00005463916,CCMSLIB00005464066,0.12,0.53,0.4098412912892834,0.5975,9
CCMSLIB00005463936,CCMSLIB00005464298,0.12,0.556,0.4516003648816164,0.2228571428571427,8
CCMSLIB00005463920,CCMSLIB00005464296,0.16,0.4119999999999998,0.3325503417265672,0.16,8
CCMSLIB00005463994,CCMSLIB00005463961,0.1,0.6685714285714286,0.5971112089868587,0.8111111111111114,10
CCMSLIB00005464109,CCMSLIB00005464230,0.1,0.5857142857142859,0.4933888453886247,0.7618181818181816,12
CCMSLIB00005463914,CCMSLIB00005463972,0.1,0.48,0.4096095504113501,0.765714285714286,8
CCMSLIB00005464026,CCMSLIB00005464202,0.08,0.6285714285714287,0.5393263649915497,0.262222222222222,10
CCMSLIB00005463914,CCMSLIB00005463976,0.12,0.465,0.3873867814014035,0.6600000000000005,8
CCMSLIB00005463941,CCMSLIB00005464082,0.12,0.565,0.4574301640922862,0.6600000000000005,8
CCMSLIB00005463914,CCMSLIB00005464130,0.16,0.6,0.5036340849924763,0.8799999999999996,8
CCMSLIB00005464584,CCMSLIB00005464579,0.02,0.47,0.3562043335533341,0.6272000000000005,26
CCMSLIB00005464040,CCMSLIB00005464477,0.12,0.5700000000000002,0.4726880653012265,0.5975,9
CCMSLIB00005463930,CCMSLIB00005464225,0.08,0.51,0.432985991023329,0.5285714285714284,8
CCMSLIB00005463920,CCMSLIB00005464036,0.12,0.5480000000000002,0.4434077802678298,0.2228571428571427,8
CCMSLIB00005463556,CCMSLIB00005464240,0.08,0.5457142857142858,0.4402902886585344,0.1545454545454544,12
CCMSLIB00005464388,CCMSLIB00005464307,0.1,0.5753846153846155,0.4891228628510816,0.1,14
CCMSLIB00005464014,CCMSLIB00005464202,0.08,0.6285714285714287,0.5393263649915497,0.262222222222222,10
CCMSLIB00005464104,CCMSLIB00005464214,0.14,0.504,0.3760229657057773,0.14,9
CCMSLIB00005463941,CCMSLIB00005463952,0.16,0.485,0.3984068464795053,0.16,8
CCMSLIB00005463920,CCMSLIB00005463956,0.12,0.5480000000000002,0.4434077802678298,0.2228571428571427,8
CCMSLIB00005464251,CCMSLIB00005463563,0.1,0.522857142857143,0.4125188939087525,0.1,13
CCMSLIB00005464109,CCMSLIB00005464368,0.08,0.5457142857142858,0.4402902886585344,0.1545454545454544,12
CCMSLIB00005463927,CCMSLIB00005464089,0.12,0.5600000000000002,0.468849410299342,0.2228571428571427,8
CCMSLIB00005463968,CCMSLIB00005464188,0.14,0.4166666666666667,0.3396365044778215,0.14,9
CCMSLIB00005464599,CCMSLIB00005464524,0.04,0.4163636363636365,0.3064989142889096,0.271,21
CCMSLIB00005463914,CCMSLIB00005463964,0.12,0.465,0.3873867814014035,0.6600000000000005,8
CCMSLIB00005463917,CCMSLIB00005464102,0.22,0.445,0.3584770090538127,0.5333333333333331,7
CCMSLIB00005463956,CCMSLIB00005463559,0.12,0.512,0.3912237086243122,0.5975,9
CCMSLIB00005464138,CCMSLIB00005464153,0.08,0.4800000000000001,0.4023407321139642,0.4899999999999997,11
CCMSLIB00005464514,CCMSLIB00005464489,0.12,0.5599999999999999,0.4678065817388529,0.1981818181818183,23
CCMSLIB00005464088,CCMSLIB00005464214,0.14,0.504,0.3760229657057773,0.14,9
CCMSLIB00005463968,CCMSLIB00005464192,0.14,0.4166666666666667,0.3396365044778215,0.14,9
CCMSLIB00005464397,CCMSLIB00005464312,0.12,0.525,0.4347342663025622,0.12,18
