id_known,id_unknown,is_max,proximity,average_dist_normalized,sorted_rank,num_atoms,cosine_true_site
CCMSLIB00005464201,CCMSLIB00005464448,0.0,0.5714285714285714,0.705802919618731,0.9090909090909092,12,0.4550946179535163
CCMSLIB00005463917,CCMSLIB00005463915,0.0,0.25,0.0497872177291437,0.3333333333333333,7,0.0
CCMSLIB00005463927,CCMSLIB00005464036,0.0,0.6666666666666666,0.4223494442998443,0.1428571428571428,8,0.0
CCMSLIB00005463927,CCMSLIB00005464130,0.0,0.0,0.456777901006736,0.8571428571428571,8,0.132939083810682
CCMSLIB00005464098,CCMSLIB00005464123,0.0,0.0,0.0,0.0,11,0.0
CCMSLIB00005464088,CCMSLIB00005464182,0.0,0.2,0.2175649992820916,0.75,9,0.1026239896676093
CCMSLIB00005464344,CCMSLIB00005464504,1.0,1.0,0.7977504133667235,1.0,18,0.5669324226456214
CCMSLIB00005464221,CCMSLIB00005464437,0.0,0.25,0.3120506770850919,0.25,13,0.0
CCMSLIB00005463936,CCMSLIB00005464138,0.0,0.8,0.6639507132849207,0.0,8,0.0
CCMSLIB00005464384,CCMSLIB00005464325,0.0,0.5555555555555556,0.7010337764517925,0.9333333333333332,16,0.3340901858229051
CCMSLIB00005464314,CCMSLIB00005464534,1.0,1.0,0.7624951440802044,1.0,19,0.3700327281394741
CCMSLIB00005464251,CCMSLIB00005463613,1.0,1.0,0.5293953347733185,1.0,13,0.3962424581119499
CCMSLIB00005464275,CCMSLIB00005464469,0.0,0.1666666666666666,0.3235122469879486,0.9090909090909092,12,0.0785629531509655
CCMSLIB00005464344,CCMSLIB00005464314,1.0,1.0,0.7045929504669558,1.0,18,0.5583533707577502
CCMSLIB00005463927,CCMSLIB00005463964,0.0,0.6666666666666666,0.4223494442998443,0.1428571428571428,8,0.0
CCMSLIB00005464026,CCMSLIB00005464128,0.0,0.5714285714285714,0.4174714098005737,0.7777777777777778,10,0.0639594293557746
CCMSLIB00005464399,CCMSLIB00005464389,0.0,0.7777777777777778,0.699054987237611,0.8333333333333334,19,0.492906350373118
CCMSLIB00005463916,CCMSLIB00005464063,0.0,0.0,0.0,0.0,9,0.0
CCMSLIB00005464100,CCMSLIB00005464192,0.0,0.8571428571428571,0.5556758733189611,0.625,9,0.0
CCMSLIB00005464206,CCMSLIB00005464484,0.0,0.0,0.0,0.0,13,0.0
CCMSLIB00005464234,CCMSLIB00005464456,0.0,0.0,0.0,0.0,12,0.0
CCMSLIB00005463987,CCMSLIB00005464026,0.0,0.0,3.1005001009611616e-05,0.0,9,0.0
CCMSLIB00005463920,CCMSLIB00005463987,0.0,0.0,0.0,0.0,8,0.0
CCMSLIB00005464404,CCMSLIB00005464599,0.0,0.4545454545454545,0.6291461178707923,0.8947368421052632,20,0.3364939084054337
CCMSLIB00005463920,CCMSLIB00005464089,0.0,0.0,0.0060247399643222,0.8571428571428571,8,0.0019265537495514
CCMSLIB00005464117,CCMSLIB00005464240,0.0,0.8571428571428571,0.8481833418423371,0.9090909090909092,12,0.0046447515371413
CCMSLIB00005464325,CCMSLIB00005464599,0.0,0.4444444444444444,0.6365517972542023,0.9375,17,0.5313435543136446
CCMSLIB00005463927,CCMSLIB00005463968,0.0,0.3333333333333333,0.2489753711210651,0.4285714285714285,8,0.0
CCMSLIB00005463917,CCMSLIB00005464056,0.0,0.25,0.3538251636220021,0.8333333333333334,7,0.318735875027599
CCMSLIB00005464556,CCMSLIB00005463885,0.0,0.1538461538461538,0.0040867826770953,0.2857142857142857,22,0.0
CCMSLIB00005463920,CCMSLIB00005464026,0.0,0.0,0.0,0.0,8,0.0
CCMSLIB00005463927,CCMSLIB00005464296,0.0,0.1666666666666666,0.2235452780602315,0.7142857142857143,8,0.0105530384421007
CCMSLIB00005464312,CCMSLIB00005464608,0.0,0.4,0.6539442077105027,0.9473684210526316,20,0.2509014362422955
CCMSLIB00005463920,CCMSLIB00005463976,0.0,0.2,0.0183157121513629,0.1428571428571428,8,0.0
CCMSLIB00005464501,CCMSLIB00005464556,0.0,0.0,0.0,0.5714285714285714,15,0.0
CCMSLIB00005464240,CCMSLIB00005463563,1.0,1.0,0.8879036612629467,1.0,13,0.4833177584189553
CCMSLIB00005463920,CCMSLIB00005464014,0.0,0.0,0.0,0.0,8,0.0
CCMSLIB00005463916,CCMSLIB00005464066,0.0,0.0,0.0,0.0,9,0.0
CCMSLIB00005463936,CCMSLIB00005464298,0.0,0.8,0.6639507132849207,0.0,8,0.0
CCMSLIB00005463920,CCMSLIB00005464296,0.0,0.0,0.0079026338783108,0.0,8,0.0
CCMSLIB00005463994,CCMSLIB00005463961,0.0,0.2857142857142857,0.0832723144735636,0.6666666666666666,10,0.0
CCMSLIB00005464109,CCMSLIB00005464230,0.0,0.1428571428571428,0.0631168156921142,0.9090909090909092,12,0.0081667045322312
CCMSLIB00005463914,CCMSLIB00005463972,0.0,0.0,0.0,0.7142857142857143,8,0.0
CCMSLIB00005464026,CCMSLIB00005464202,0.0,0.2857142857142857,0.3474835284968433,0.1111111111111111,10,0.0
CCMSLIB00005463914,CCMSLIB00005463976,0.0,0.0,0.0,0.5714285714285714,8,0.0
CCMSLIB00005463941,CCMSLIB00005464082,0.0,0.5,0.3585331966309805,0.4285714285714285,8,0.0
CCMSLIB00005463914,CCMSLIB00005464130,0.0,0.25,0.3187815520771705,0.8571428571428571,8,0.2175596576128222
CCMSLIB00005464584,CCMSLIB00005464579,0.0,0.0,0.0,0.0,26,0.0
CCMSLIB00005464040,CCMSLIB00005464477,0.0,0.5,0.4943643466275758,0.875,9,0.2368544960804956
CCMSLIB00005463930,CCMSLIB00005464225,0.0,0.0,0.0,0.0,8,0.0
CCMSLIB00005463920,CCMSLIB00005464036,0.0,0.2,0.0183157121513629,0.1428571428571428,8,0.0
CCMSLIB00005463556,CCMSLIB00005464240,1.0,1.0,0.9542386008353058,1.0,12,0.0160479379834164
CCMSLIB00005464388,CCMSLIB00005464307,1.0,1.0,0.9358524370524732,1.0,14,0.1945975645318815
CCMSLIB00005464014,CCMSLIB00005464202,0.0,0.2857142857142857,0.3473923944506872,0.1111111111111111,10,0.0
